deadline_ticks,destination,flow_id,flow_kind,frames_per_hypercycle,optimizer_input_excludes_topology,original_release_ticks,period_ticks,qualified,same_scale_grouping_pass,scale,scenario,source,source_egress,source_egress_link,topology,tx_ticks,upper_release_ticks
15000,PLC_C10_M03,SC_S1_C10_M03,SensorCyclic,4,True,1315,20000,True,True,L,L_ROR,S1_C10_M03,S1_C10_M03,a_S1_C10_M03_SW_C10_M03_SENS,ROR,16,4000
15000,PLC_C10_M04,SC_S1_C10_M04,SensorCyclic,4,True,3753,20000,True,True,L,L_ROR,S1_C10_M04,S1_C10_M04,a_S1_C10_M04_SW_C10_M04_SENS,ROR,16,4000
15000,PLC_C11_M01,SC_S1_C11_M01,SensorCyclic,4,True,1213,20000,True,True,L,L_ROR,S1_C11_M01,S1_C11_M01,a_S1_C11_M01_SW_C11_M01_SENS,ROR,16,4000
15000,PLC_C11_M02,SC_S1_C11_M02,SensorCyclic,4,True,544,20000,True,True,L,L_ROR,S1_C11_M02,S1_C11_M02,a_S1_C11_M02_SW_C11_M02_SENS,ROR,16,4000
15000,PLC_C11_M03,SC_S1_C11_M03,SensorCyclic,4,True,3516,20000,True,True,L,L_ROR,S1_C11_M03,S1_C11_M03,a_S1_C11_M03_SW_C11_M03_SENS,ROR,16,4000
15000,PLC_C11_M04,SC_S1_C11_M04,SensorCyclic,4,True,1015,20000,True,True,L,L_ROR,S1_C11_M04,S1_C11_M04,a_S1_C11_M04_SW_C11_M04_SENS,ROR,16,4000
15000,PLC_C12_M01,SC_S1_C12_M01,SensorCyclic,4,True,1486,20000,True,True,L,L_ROR,S1_C12_M01,S1_C12_M01,a_S1_C12_M01_SW_C12_M01_SENS,ROR,16,4000
15000,PLC_C12_M02,SC_S1_C12_M02,SensorCyclic,4,True,3407,20000,True,True,L,L_ROR,S1_C12_M02,S1_C12_M02,a_S1_C12_M02_SW_C12_M02_SENS,ROR,16,4000
15000,PLC_C12_M03,SC_S1_C12_M03,SensorCyclic,4,True,1320,20000,True,True,L,L_ROR,S1_C12_M03,S1_C12_M03,a_S1_C12_M03_SW_C12_M03_SENS,ROR,16,4000
15000,PLC_C12_M04,SC_S1_C12_M04,SensorCyclic,4,True,2981,20000,True,True,L,L_ROR,S1_C12_M04,S1_C12_M04,a_S1_C12_M04_SW_C12_M04_SENS,ROR,16,4000
15000,PLC_C13_M01,SC_S1_C13_M01,SensorCyclic,4,True,3876,20000,True,True,L,L_ROR,S1_C13_M01,S1_C13_M01,a_S1_C13_M01_SW_C13_M01_SENS,ROR,16,4000
15000,PLC_C13_M02,SC_S1_C13_M02,SensorCyclic,4,True,1229,20000,True,True,L,L_ROR,S1_C13_M02,S1_C13_M02,a_S1_C13_M02_SW_C13_M02_SENS,ROR,16,4000
15000,PLC_C13_M03,SC_S1_C13_M03,SensorCyclic,4,True,3258,20000,True,True,L,L_ROR,S1_C13_M03,S1_C13_M03,a_S1_C13_M03_SW_C13_M03_SENS,ROR,16,4000
15000,PLC_C13_M04,SC_S1_C13_M04,SensorCyclic,4,True,1290,20000,True,True,L,L_ROR,S1_C13_M04,S1_C13_M04,a_S1_C13_M04_SW_C13_M04_SENS,ROR,16,4000
15000,PLC_C14_M01,SC_S1_C14_M01,SensorCyclic,4,True,2054,20000,True,True,L,L_ROR,S1_C14_M01,S1_C14_M01,a_S1_C14_M01_SW_C14_M01_SENS,ROR,16,4000
15000,PLC_C14_M02,SC_S1_C14_M02,SensorCyclic,4,True,2056,20000,True,True,L,L_ROR,S1_C14_M02,S1_C14_M02,a_S1_C14_M02_SW_C14_M02_SENS,ROR,16,4000
15000,PLC_C14_M03,SC_S1_C14_M03,SensorCyclic,4,True,693,20000,True,True,L,L_ROR,S1_C14_M03,S1_C14_M03,a_S1_C14_M03_SW_C14_M03_SENS,ROR,16,4000
15000,PLC_C14_M04,SC_S1_C14_M04,SensorCyclic,4,True,1859,20000,True,True,L,L_ROR,S1_C14_M04,S1_C14_M04,a_S1_C14_M04_SW_C14_M04_SENS,ROR,16,4000
15000,PLC_C15_M01,SC_S1_C15_M01,SensorCyclic,4,True,1220,20000,True,True,L,L_ROR,S1_C15_M01,S1_C15_M01,a_S1_C15_M01_SW_C15_M01_SENS,ROR,16,4000
15000,PLC_C15_M02,SC_S1_C15_M02,SensorCyclic,4,True,3895,20000,True,True,L,L_ROR,S1_C15_M02,S1_C15_M02,a_S1_C15_M02_SW_C15_M02_SENS,ROR,16,4000
15000,PLC_C15_M03,SC_S1_C15_M03,SensorCyclic,4,True,624,20000,True,True,L,L_ROR,S1_C15_M03,S1_C15_M03,a_S1_C15_M03_SW_C15_M03_SENS,ROR,16,4000
15000,PLC_C15_M04,SC_S1_C15_M04,SensorCyclic,4,True,723,20000,True,True,L,L_ROR,S1_C15_M04,S1_C15_M04,a_S1_C15_M04_SW_C15_M04_SENS,ROR,16,4000
15000,PLC_C16_M01,SC_S1_C16_M01,SensorCyclic,4,True,1639,20000,True,True,L,L_ROR,S1_C16_M01,S1_C16_M01,a_S1_C16_M01_SW_C16_M01_SENS,ROR,16,4000
15000,PLC_C16_M02,SC_S1_C16_M02,SensorCyclic,4,True,1481,20000,True,True,L,L_ROR,S1_C16_M02,S1_C16_M02,a_S1_C16_M02_SW_C16_M02_SENS,ROR,16,4000
15000,PLC_C16_M03,SC_S1_C16_M03,SensorCyclic,4,True,2614,20000,True,True,L,L_ROR,S1_C16_M03,S1_C16_M03,a_S1_C16_M03_SW_C16_M03_SENS,ROR,16,4000
15000,PLC_C16_M04,SC_S1_C16_M04,SensorCyclic,4,True,605,20000,True,True,L,L_ROR,S1_C16_M04,S1_C16_M04,a_S1_C16_M04_SW_C16_M04_SENS,ROR,16,4000
15000,PLC_C01_M01,SC_S2_C01_M01,SensorCyclic,4,True,1411,20000,True,True,L,L_ROR,S2_C01_M01,S2_C01_M01,a_S2_C01_M01_SW_C01_M01_SENS,ROR,16,4000
15000,PLC_C01_M02,SC_S2_C01_M02,SensorCyclic,4,True,2223,20000,True,True,L,L_ROR,S2_C01_M02,S2_C01_M02,a_S2_C01_M02_SW_C01_M02_SENS,ROR,16,4000
15000,PLC_C01_M03,SC_S2_C01_M03,SensorCyclic,4,True,1113,20000,True,True,L,L_ROR,S2_C01_M03,S2_C01_M03,a_S2_C01_M03_SW_C01_M03_SENS,ROR,16,4000
15000,PLC_C01_M04,SC_S2_C01_M04,SensorCyclic,4,True,3026,20000,True,True,L,L_ROR,S2_C01_M04,S2_C01_M04,a_S2_C01_M04_SW_C01_M04_SENS,ROR,16,4000
15000,PLC_C02_M01,SC_S2_C02_M01,SensorCyclic,4,True,348,20000,True,True,L,L_ROR,S2_C02_M01,S2_C02_M01,a_S2_C02_M01_SW_C02_M01_SENS,ROR,16,4000
15000,PLC_C02_M02,SC_S2_C02_M02,SensorCyclic,4,True,2860,20000,True,True,L,L_ROR,S2_C02_M02,S2_C02_M02,a_S2_C02_M02_SW_C02_M02_SENS,ROR,16,4000
15000,PLC_C02_M03,SC_S2_C02_M03,SensorCyclic,4,True,3974,20000,True,True,L,L_ROR,S2_C02_M03,S2_C02_M03,a_S2_C02_M03_SW_C02_M03_SENS,ROR,16,4000
15000,PLC_C02_M04,SC_S2_C02_M04,SensorCyclic,4,True,2506,20000,True,True,L,L_ROR,S2_C02_M04,S2_C02_M04,a_S2_C02_M04_SW_C02_M04_SENS,ROR,16,4000
15000,PLC_C03_M01,SC_S2_C03_M01,SensorCyclic,4,True,2325,20000,True,True,L,L_ROR,S2_C03_M01,S2_C03_M01,a_S2_C03_M01_SW_C03_M01_SENS,ROR,16,4000
15000,PLC_C03_M02,SC_S2_C03_M02,SensorCyclic,4,True,3217,20000,True,True,L,L_ROR,S2_C03_M02,S2_C03_M02,a_S2_C03_M02_SW_C03_M02_SENS,ROR,16,4000
15000,PLC_C03_M03,SC_S2_C03_M03,SensorCyclic,4,True,307,20000,True,True,L,L_ROR,S2_C03_M03,S2_C03_M03,a_S2_C03_M03_SW_C03_M03_SENS,ROR,16,4000
15000,PLC_C03_M04,SC_S2_C03_M04,SensorCyclic,4,True,1691,20000,True,True,L,L_ROR,S2_C03_M04,S2_C03_M04,a_S2_C03_M04_SW_C03_M04_SENS,ROR,16,4000
15000,PLC_C04_M01,SC_S2_C04_M01,SensorCyclic,4,True,1430,20000,True,True,L,L_ROR,S2_C04_M01,S2_C04_M01,a_S2_C04_M01_SW_C04_M01_SENS,ROR,16,4000
15000,PLC_C04_M02,SC_S2_C04_M02,SensorCyclic,4,True,614,20000,True,True,L,L_ROR,S2_C04_M02,S2_C04_M02,a_S2_C04_M02_SW_C04_M02_SENS,ROR,16,4000
15000,PLC_C04_M03,SC_S2_C04_M03,SensorCyclic,4,True,1282,20000,True,True,L,L_ROR,S2_C04_M03,S2_C04_M03,a_S2_C04_M03_SW_C04_M03_SENS,ROR,16,4000
15000,PLC_C04_M04,SC_S2_C04_M04,SensorCyclic,4,True,3991,20000,True,True,L,L_ROR,S2_C04_M04,S2_C04_M04,a_S2_C04_M04_SW_C04_M04_SENS,ROR,16,4000
15000,PLC_C05_M01,SC_S2_C05_M01,SensorCyclic,4,True,2500,20000,True,True,L,L_ROR,S2_C05_M01,S2_C05_M01,a_S2_C05_M01_SW_C05_M01_SENS,ROR,16,4000
15000,PLC_C05_M02,SC_S2_C05_M02,SensorCyclic,4,True,3298,20000,True,True,L,L_ROR,S2_C05_M02,S2_C05_M02,a_S2_C05_M02_SW_C05_M02_SENS,ROR,16,4000
15000,PLC_C05_M03,SC_S2_C05_M03,SensorCyclic,4,True,3998,20000,True,True,L,L_ROR,S2_C05_M03,S2_C05_M03,a_S2_C05_M03_SW_C05_M03_SENS,ROR,16,4000
15000,PLC_C05_M04,SC_S2_C05_M04,SensorCyclic,4,True,1793,20000,True,True,L,L_ROR,S2_C05_M04,S2_C05_M04,a_S2_C05_M04_SW_C05_M04_SENS,ROR,16,4000
15000,PLC_C06_M01,SC_S2_C06_M01,SensorCyclic,4,True,2609,20000,True,True,L,L_ROR,S2_C06_M01,S2_C06_M01,a_S2_C06_M01_SW_C06_M01_SENS,ROR,16,4000
15000,PLC_C06_M02,SC_S2_C06_M02,SensorCyclic,4,True,864,20000,True,True,L,L_ROR,S2_C06_M02,S2_C06_M02,a_S2_C06_M02_SW_C06_M02_SENS,ROR,16,4000
15000,PLC_C06_M03,SC_S2_C06_M03,SensorCyclic,4,True,2682,20000,True,True,L,L_ROR,S2_C06_M03,S2_C06_M03,a_S2_C06_M03_SW_C06_M03_SENS,ROR,16,4000
15000,PLC_C06_M04,SC_S2_C06_M04,SensorCyclic,4,True,718,20000,True,True,L,L_ROR,S2_C06_M04,S2_C06_M04,a_S2_C06_M04_SW_C06_M04_SENS,ROR,16,4000
15000,PLC_C07_M01,SC_S2_C07_M01,SensorCyclic,4,True,1705,20000,True,True,L,L_ROR,S2_C07_M01,S2_C07_M01,a_S2_C07_M01_SW_C07_M01_SENS,ROR,16,4000
15000,PLC_C07_M02,SC_S2_C07_M02,SensorCyclic,4,True,146,20000,True,True,L,L_ROR,S2_C07_M02,S2_C07_M02,a_S2_C07_M02_SW_C07_M02_SENS,ROR,16,4000
15000,PLC_C07_M03,SC_S2_C07_M03,SensorCyclic,4,True,1346,20000,True,True,L,L_ROR,S2_C07_M03,S2_C07_M03,a_S2_C07_M03_SW_C07_M03_SENS,ROR,16,4000
15000,PLC_C07_M04,SC_S2_C07_M04,SensorCyclic,4,True,2975,20000,True,True,L,L_ROR,S2_C07_M04,S2_C07_M04,a_S2_C07_M04_SW_C07_M04_SENS,ROR,16,4000
15000,PLC_C08_M01,SC_S2_C08_M01,SensorCyclic,4,True,1391,20000,True,True,L,L_ROR,S2_C08_M01,S2_C08_M01,a_S2_C08_M01_SW_C08_M01_SENS,ROR,16,4000
15000,PLC_C08_M02,SC_S2_C08_M02,SensorCyclic,4,True,3026,20000,True,True,L,L_ROR,S2_C08_M02,S2_C08_M02,a_S2_C08_M02_SW_C08_M02_SENS,ROR,16,4000
15000,PLC_C08_M03,SC_S2_C08_M03,SensorCyclic,4,True,2955,20000,True,True,L,L_ROR,S2_C08_M03,S2_C08_M03,a_S2_C08_M03_SW_C08_M03_SENS,ROR,16,4000
15000,PLC_C08_M04,SC_S2_C08_M04,SensorCyclic,4,True,842,20000,True,True,L,L_ROR,S2_C08_M04,S2_C08_M04,a_S2_C08_M04_SW_C08_M04_SENS,ROR,16,4000
15000,PLC_C09_M01,SC_S2_C09_M01,SensorCyclic,4,True,1105,20000,True,True,L,L_ROR,S2_C09_M01,S2_C09_M01,a_S2_C09_M01_SW_C09_M01_SENS,ROR,16,4000
15000,PLC_C09_M02,SC_S2_C09_M02,SensorCyclic,4,True,2084,20000,True,True,L,L_ROR,S2_C09_M02,S2_C09_M02,a_S2_C09_M02_SW_C09_M02_SENS,ROR,16,4000
15000,PLC_C09_M03,SC_S2_C09_M03,SensorCyclic,4,True,3427,20000,True,True,L,L_ROR,S2_C09_M03,S2_C09_M03,a_S2_C09_M03_SW_C09_M03_SENS,ROR,16,4000
15000,PLC_C09_M04,SC_S2_C09_M04,SensorCyclic,4,True,3106,20000,True,True,L,L_ROR,S2_C09_M04,S2_C09_M04,a_S2_C09_M04_SW_C09_M04_SENS,ROR,16,4000
15000,PLC_C10_M01,SC_S2_C10_M01,SensorCyclic,4,True,2279,20000,True,True,L,L_ROR,S2_C10_M01,S2_C10_M01,a_S2_C10_M01_SW_C10_M01_SENS,ROR,16,4000
15000,PLC_C10_M02,SC_S2_C10_M02,SensorCyclic,4,True,671,20000,True,True,L,L_ROR,S2_C10_M02,S2_C10_M02,a_S2_C10_M02_SW_C10_M02_SENS,ROR,16,4000
15000,PLC_C10_M03,SC_S2_C10_M03,SensorCyclic,4,True,3729,20000,True,True,L,L_ROR,S2_C10_M03,S2_C10_M03,a_S2_C10_M03_SW_C10_M03_SENS,ROR,16,4000
15000,PLC_C10_M04,SC_S2_C10_M04,SensorCyclic,4,True,3515,20000,True,True,L,L_ROR,S2_C10_M04,S2_C10_M04,a_S2_C10_M04_SW_C10_M04_SENS,ROR,16,4000
15000,PLC_C11_M01,SC_S2_C11_M01,SensorCyclic,4,True,1758,20000,True,True,L,L_ROR,S2_C11_M01,S2_C11_M01,a_S2_C11_M01_SW_C11_M01_SENS,ROR,16,4000
15000,PLC_C11_M02,SC_S2_C11_M02,SensorCyclic,4,True,212,20000,True,True,L,L_ROR,S2_C11_M02,S2_C11_M02,a_S2_C11_M02_SW_C11_M02_SENS,ROR,16,4000
15000,PLC_C11_M03,SC_S2_C11_M03,SensorCyclic,4,True,730,20000,True,True,L,L_ROR,S2_C11_M03,S2_C11_M03,a_S2_C11_M03_SW_C11_M03_SENS,ROR,16,4000
15000,PLC_C11_M04,SC_S2_C11_M04,SensorCyclic,4,True,2339,20000,True,True,L,L_ROR,S2_C11_M04,S2_C11_M04,a_S2_C11_M04_SW_C11_M04_SENS,ROR,16,4000
15000,PLC_C12_M01,SC_S2_C12_M01,SensorCyclic,4,True,3298,20000,True,True,L,L_ROR,S2_C12_M01,S2_C12_M01,a_S2_C12_M01_SW_C12_M01_SENS,ROR,16,4000
15000,PLC_C12_M02,SC_S2_C12_M02,SensorCyclic,4,True,3315,20000,True,True,L,L_ROR,S2_C12_M02,S2_C12_M02,a_S2_C12_M02_SW_C12_M02_SENS,ROR,16,4000
15000,PLC_C12_M03,SC_S2_C12_M03,SensorCyclic,4,True,1267,20000,True,True,L,L_ROR,S2_C12_M03,S2_C12_M03,a_S2_C12_M03_SW_C12_M03_SENS,ROR,16,4000
15000,PLC_C12_M04,SC_S2_C12_M04,SensorCyclic,4,True,1669,20000,True,True,L,L_ROR,S2_C12_M04,S2_C12_M04,a_S2_C12_M04_SW_C12_M04_SENS,ROR,16,4000
15000,PLC_C13_M01,SC_S2_C13_M01,SensorCyclic,4,True,549,20000,True,True,L,L_ROR,S2_C13_M01,S2_C13_M01,a_S2_C13_M01_SW_C13_M01_SENS,ROR,16,4000
15000,PLC_C13_M02,SC_S2_C13_M02,SensorCyclic,4,True,1561,20000,True,True,L,L_ROR,S2_C13_M02,S2_C13_M02,a_S2_C13_M02_SW_C13_M02_SENS,ROR,16,4000
15000,PLC_C13_M03,SC_S2_C13_M03,SensorCyclic,4,True,2669,20000,True,True,L,L_ROR,S2_C13_M03,S2_C13_M03,a_S2_C13_M03_SW_C13_M03_SENS,ROR,16,4000
15000,PLC_C13_M04,SC_S2_C13_M04,SensorCyclic,4,True,2459,20000,True,True,L,L_ROR,S2_C13_M04,S2_C13_M04,a_S2_C13_M04_SW_C13_M04_SENS,ROR,16,4000
15000,PLC_C14_M01,SC_S2_C14_M01,SensorCyclic,4,True,3845,20000,True,True,L,L_ROR,S2_C14_M01,S2_C14_M01,a_S2_C14_M01_SW_C14_M01_SENS,ROR,16,4000
15000,PLC_C14_M02,SC_S2_C14_M02,SensorCyclic,4,True,2977,20000,True,True,L,L_ROR,S2_C14_M02,S2_C14_M02,a_S2_C14_M02_SW_C14_M02_SENS,ROR,16,4000
15000,PLC_C14_M03,SC_S2_C14_M03,SensorCyclic,4,True,2019,20000,True,True,L,L_ROR,S2_C14_M03,S2_C14_M03,a_S2_C14_M03_SW_C14_M03_SENS,ROR,16,4000
15000,PLC_C14_M04,SC_S2_C14_M04,SensorCyclic,4,True,2050,20000,True,True,L,L_ROR,S2_C14_M04,S2_C14_M04,a_S2_C14_M04_SW_C14_M04_SENS,ROR,16,4000
15000,PLC_C15_M01,SC_S2_C15_M01,SensorCyclic,4,True,2517,20000,True,True,L,L_ROR,S2_C15_M01,S2_C15_M01,a_S2_C15_M01_SW_C15_M01_SENS,ROR,16,4000
15000,PLC_C15_M02,SC_S2_C15_M02,SensorCyclic,4,True,337,20000,True,True,L,L_ROR,S2_C15_M02,S2_C15_M02,a_S2_C15_M02_SW_C15_M02_SENS,ROR,16,4000
15000,PLC_C15_M03,SC_S2_C15_M03,SensorCyclic,4,True,2217,20000,True,True,L,L_ROR,S2_C15_M03,S2_C15_M03,a_S2_C15_M03_SW_C15_M03_SENS,ROR,16,4000
15000,PLC_C15_M04,SC_S2_C15_M04,SensorCyclic,4,True,2164,20000,True,True,L,L_ROR,S2_C15_M04,S2_C15_M04,a_S2_C15_M04_SW_C15_M04_SENS,ROR,16,4000
15000,PLC_C16_M01,SC_S2_C16_M01,SensorCyclic,4,True,2003,20000,True,True,L,L_ROR,S2_C16_M01,S2_C16_M01,a_S2_C16_M01_SW_C16_M01_SENS,ROR,16,4000
15000,PLC_C16_M02,SC_S2_C16_M02,SensorCyclic,4,True,958,20000,True,True,L,L_ROR,S2_C16_M02,S2_C16_M02,a_S2_C16_M02_SW_C16_M02_SENS,ROR,16,4000
15000,PLC_C16_M03,SC_S2_C16_M03,SensorCyclic,4,True,840,20000,True,True,L,L_ROR,S2_C16_M03,S2_C16_M03,a_S2_C16_M03_SW_C16_M03_SENS,ROR,16,4000
15000,PLC_C16_M04,SC_S2_C16_M04,SensorCyclic,4,True,1867,20000,True,True,L,L_ROR,S2_C16_M04,S2_C16_M04,a_S2_C16_M04_SW_C16_M04_SENS,ROR,16,4000
15000,PLC_C01_M01,SC_S3_C01_M01,SensorCyclic,4,True,3935,20000,True,True,L,L_ROR,S3_C01_M01,S3_C01_M01,a_S3_C01_M01_SW_C01_M01_SENS,ROR,16,4000
15000,PLC_C01_M02,SC_S3_C01_M02,SensorCyclic,4,True,3770,20000,True,True,L,L_ROR,S3_C01_M02,S3_C01_M02,a_S3_C01_M02_SW_C01_M02_SENS,ROR,16,4000
15000,PLC_C01_M03,SC_S3_C01_M03,SensorCyclic,4,True,36,20000,True,True,L,L_ROR,S3_C01_M03,S3_C01_M03,a_S3_C01_M03_SW_C01_M03_SENS,ROR,16,4000
15000,PLC_C01_M04,SC_S3_C01_M04,SensorCyclic,4,True,3785,20000,True,True,L,L_ROR,S3_C01_M04,S3_C01_M04,a_S3_C01_M04_SW_C01_M04_SENS,ROR,16,4000
15000,PLC_C02_M01,SC_S3_C02_M01,SensorCyclic,4,True,3997,20000,True,True,L,L_ROR,S3_C02_M01,S3_C02_M01,a_S3_C02_M01_SW_C02_M01_SENS,ROR,16,4000
15000,PLC_C02_M02,SC_S3_C02_M02,SensorCyclic,4,True,2494,20000,True,True,L,L_ROR,S3_C02_M02,S3_C02_M02,a_S3_C02_M02_SW_C02_M02_SENS,ROR,16,4000
15000,PLC_C02_M03,SC_S3_C02_M03,SensorCyclic,4,True,2086,20000,True,True,L,L_ROR,S3_C02_M03,S3_C02_M03,a_S3_C02_M03_SW_C02_M03_SENS,ROR,16,4000
15000,PLC_C02_M04,SC_S3_C02_M04,SensorCyclic,4,True,1675,20000,True,True,L,L_ROR,S3_C02_M04,S3_C02_M04,a_S3_C02_M04_SW_C02_M04_SENS,ROR,16,4000
15000,PLC_C03_M01,SC_S3_C03_M01,SensorCyclic,4,True,3725,20000,True,True,L,L_ROR,S3_C03_M01,S3_C03_M01,a_S3_C03_M01_SW_C03_M01_SENS,ROR,16,4000
15000,PLC_C03_M02,SC_S3_C03_M02,SensorCyclic,4,True,208,20000,True,True,L,L_ROR,S3_C03_M02,S3_C03_M02,a_S3_C03_M02_SW_C03_M02_SENS,ROR,16,4000
15000,PLC_C03_M03,SC_S3_C03_M03,SensorCyclic,4,True,3647,20000,True,True,L,L_ROR,S3_C03_M03,S3_C03_M03,a_S3_C03_M03_SW_C03_M03_SENS,ROR,16,4000
15000,PLC_C03_M04,SC_S3_C03_M04,SensorCyclic,4,True,3730,20000,True,True,L,L_ROR,S3_C03_M04,S3_C03_M04,a_S3_C03_M04_SW_C03_M04_SENS,ROR,16,4000
15000,PLC_C04_M01,SC_S3_C04_M01,SensorCyclic,4,True,523,20000,True,True,L,L_ROR,S3_C04_M01,S3_C04_M01,a_S3_C04_M01_SW_C04_M01_SENS,ROR,16,4000
15000,PLC_C04_M02,SC_S3_C04_M02,SensorCyclic,4,True,781,20000,True,True,L,L_ROR,S3_C04_M02,S3_C04_M02,a_S3_C04_M02_SW_C04_M02_SENS,ROR,16,4000
15000,PLC_C04_M03,SC_S3_C04_M03,SensorCyclic,4,True,3188,20000,True,True,L,L_ROR,S3_C04_M03,S3_C04_M03,a_S3_C04_M03_SW_C04_M03_SENS,ROR,16,4000
15000,PLC_C04_M04,SC_S3_C04_M04,SensorCyclic,4,True,1423,20000,True,True,L,L_ROR,S3_C04_M04,S3_C04_M04,a_S3_C04_M04_SW_C04_M04_SENS,ROR,16,4000
15000,PLC_C05_M01,SC_S3_C05_M01,SensorCyclic,4,True,31,20000,True,True,L,L_ROR,S3_C05_M01,S3_C05_M01,a_S3_C05_M01_SW_C05_M01_SENS,ROR,16,4000
15000,PLC_C05_M02,SC_S3_C05_M02,SensorCyclic,4,True,3254,20000,True,True,L,L_ROR,S3_C05_M02,S3_C05_M02,a_S3_C05_M02_SW_C05_M02_SENS,ROR,16,4000
15000,PLC_C05_M03,SC_S3_C05_M03,SensorCyclic,4,True,2021,20000,True,True,L,L_ROR,S3_C05_M03,S3_C05_M03,a_S3_C05_M03_SW_C05_M03_SENS,ROR,16,4000
15000,PLC_C05_M04,SC_S3_C05_M04,SensorCyclic,4,True,389,20000,True,True,L,L_ROR,S3_C05_M04,S3_C05_M04,a_S3_C05_M04_SW_C05_M04_SENS,ROR,16,4000
15000,PLC_C06_M01,SC_S3_C06_M01,SensorCyclic,4,True,3426,20000,True,True,L,L_ROR,S3_C06_M01,S3_C06_M01,a_S3_C06_M01_SW_C06_M01_SENS,ROR,16,4000
15000,PLC_C06_M02,SC_S3_C06_M02,SensorCyclic,4,True,3165,20000,True,True,L,L_ROR,S3_C06_M02,S3_C06_M02,a_S3_C06_M02_SW_C06_M02_SENS,ROR,16,4000
15000,PLC_C06_M03,SC_S3_C06_M03,SensorCyclic,4,True,2580,20000,True,True,L,L_ROR,S3_C06_M03,S3_C06_M03,a_S3_C06_M03_SW_C06_M03_SENS,ROR,16,4000
15000,PLC_C06_M04,SC_S3_C06_M04,SensorCyclic,4,True,2205,20000,True,True,L,L_ROR,S3_C06_M04,S3_C06_M04,a_S3_C06_M04_SW_C06_M04_SENS,ROR,16,4000
15000,PLC_C07_M01,SC_S3_C07_M01,SensorCyclic,4,True,766,20000,True,True,L,L_ROR,S3_C07_M01,S3_C07_M01,a_S3_C07_M01_SW_C07_M01_SENS,ROR,16,4000
15000,PLC_C07_M02,SC_S3_C07_M02,SensorCyclic,4,True,1126,20000,True,True,L,L_ROR,S3_C07_M02,S3_C07_M02,a_S3_C07_M02_SW_C07_M02_SENS,ROR,16,4000
15000,PLC_C07_M03,SC_S3_C07_M03,SensorCyclic,4,True,2476,20000,True,True,L,L_ROR,S3_C07_M03,S3_C07_M03,a_S3_C07_M03_SW_C07_M03_SENS,ROR,16,4000
15000,PLC_C07_M04,SC_S3_C07_M04,SensorCyclic,4,True,3354,20000,True,True,L,L_ROR,S3_C07_M04,S3_C07_M04,a_S3_C07_M04_SW_C07_M04_SENS,ROR,16,4000
15000,PLC_C08_M01,SC_S3_C08_M01,SensorCyclic,4,True,1386,20000,True,True,L,L_ROR,S3_C08_M01,S3_C08_M01,a_S3_C08_M01_SW_C08_M01_SENS,ROR,16,4000
15000,PLC_C08_M02,SC_S3_C08_M02,SensorCyclic,4,True,463,20000,True,True,L,L_ROR,S3_C08_M02,S3_C08_M02,a_S3_C08_M02_SW_C08_M02_SENS,ROR,16,4000
15000,PLC_C08_M03,SC_S3_C08_M03,SensorCyclic,4,True,1112,20000,True,True,L,L_ROR,S3_C08_M03,S3_C08_M03,a_S3_C08_M03_SW_C08_M03_SENS,ROR,16,4000
15000,PLC_C08_M04,SC_S3_C08_M04,SensorCyclic,4,True,3694,20000,True,True,L,L_ROR,S3_C08_M04,S3_C08_M04,a_S3_C08_M04_SW_C08_M04_SENS,ROR,16,4000
15000,PLC_C09_M01,SC_S3_C09_M01,SensorCyclic,4,True,3987,20000,True,True,L,L_ROR,S3_C09_M01,S3_C09_M01,a_S3_C09_M01_SW_C09_M01_SENS,ROR,16,4000
15000,PLC_C09_M02,SC_S3_C09_M02,SensorCyclic,4,True,1801,20000,True,True,L,L_ROR,S3_C09_M02,S3_C09_M02,a_S3_C09_M02_SW_C09_M02_SENS,ROR,16,4000
15000,PLC_C09_M03,SC_S3_C09_M03,SensorCyclic,4,True,2841,20000,True,True,L,L_ROR,S3_C09_M03,S3_C09_M03,a_S3_C09_M03_SW_C09_M03_SENS,ROR,16,4000
15000,PLC_C09_M04,SC_S3_C09_M04,SensorCyclic,4,True,217,20000,True,True,L,L_ROR,S3_C09_M04,S3_C09_M04,a_S3_C09_M04_SW_C09_M04_SENS,ROR,16,4000
15000,PLC_C10_M01,SC_S3_C10_M01,SensorCyclic,4,True,1750,20000,True,True,L,L_ROR,S3_C10_M01,S3_C10_M01,a_S3_C10_M01_SW_C10_M01_SENS,ROR,16,4000
15000,PLC_C10_M02,SC_S3_C10_M02,SensorCyclic,4,True,2870,20000,True,True,L,L_ROR,S3_C10_M02,S3_C10_M02,a_S3_C10_M02_SW_C10_M02_SENS,ROR,16,4000
15000,PLC_C10_M03,SC_S3_C10_M03,SensorCyclic,4,True,1959,20000,True,True,L,L_ROR,S3_C10_M03,S3_C10_M03,a_S3_C10_M03_SW_C10_M03_SENS,ROR,16,4000
15000,PLC_C10_M04,SC_S3_C10_M04,SensorCyclic,4,True,502,20000,True,True,L,L_ROR,S3_C10_M04,S3_C10_M04,a_S3_C10_M04_SW_C10_M04_SENS,ROR,16,4000
15000,PLC_C11_M01,SC_S3_C11_M01,SensorCyclic,4,True,2440,20000,True,True,L,L_ROR,S3_C11_M01,S3_C11_M01,a_S3_C11_M01_SW_C11_M01_SENS,ROR,16,4000
