density,first_egress,first_interval_start,fixed_release,flow_id,frame_size,instances_per_hypercycle,kind,last_interval_start,period_ticks,relative_deadline_ticks,release_ticks,scale,scenario,self_collision,topology,tx_ticks
D070,PLC_C14_M01,67,True,CMD_PLC_C14_M01_A2_C14_M01,1375,16,ControlCommand,75067,5000,4000,67,L,L_REDSTAR,False,REDSTAR,11
D070,PLC_C14_M01,473,True,CMD_PLC_C14_M01_A3_C14_M01,1375,16,ControlCommand,75473,5000,4000,473,L,L_REDSTAR,False,REDSTAR,11
D070,PLC_C14_M01,651,True,CMD_PLC_C14_M01_A4_C14_M01,1375,16,ControlCommand,75651,5000,4000,651,L,L_REDSTAR,False,REDSTAR,11
D070,PLC_C14_M02,369,True,CMD_PLC_C14_M02_A1_C14_M02,1375,16,ControlCommand,75369,5000,4000,369,L,L_REDSTAR,False,REDSTAR,11
D070,PLC_C14_M02,342,True,CMD_PLC_C14_M02_A2_C14_M02,1375,16,ControlCommand,75342,5000,4000,342,L,L_REDSTAR,False,REDSTAR,11
D070,PLC_C14_M02,997,True,CMD_PLC_C14_M02_A3_C14_M02,1375,16,ControlCommand,75997,5000,4000,997,L,L_REDSTAR,False,REDSTAR,11
D070,PLC_C14_M02,501,True,CMD_PLC_C14_M02_A4_C14_M02,1375,16,ControlCommand,75501,5000,4000,501,L,L_REDSTAR,False,REDSTAR,11
D070,PLC_C14_M03,271,True,CMD_PLC_C14_M03_A1_C14_M03,1375,16,ControlCommand,75271,5000,4000,271,L,L_REDSTAR,False,REDSTAR,11
D070,PLC_C14_M03,351,True,CMD_PLC_C14_M03_A2_C14_M03,1375,16,ControlCommand,75351,5000,4000,351,L,L_REDSTAR,False,REDSTAR,11
D070,PLC_C14_M03,349,True,CMD_PLC_C14_M03_A4_C14_M03,1375,16,ControlCommand,75349,5000,4000,349,L,L_REDSTAR,False,REDSTAR,11
D070,PLC_C14_M04,156,True,CMD_PLC_C14_M04_A1_C14_M04,1375,16,ControlCommand,75156,5000,4000,156,L,L_REDSTAR,False,REDSTAR,11
D070,PLC_C14_M04,996,True,CMD_PLC_C14_M04_A3_C14_M04,1375,16,ControlCommand,75996,5000,4000,996,L,L_REDSTAR,False,REDSTAR,11
D070,PLC_C15_M01,226,True,CMD_PLC_C15_M01_A1_C15_M01,1375,16,ControlCommand,75226,5000,4000,226,L,L_REDSTAR,False,REDSTAR,11
D070,PLC_C15_M01,865,True,CMD_PLC_C15_M01_A2_C15_M01,1375,16,ControlCommand,75865,5000,4000,865,L,L_REDSTAR,False,REDSTAR,11
D070,PLC_C15_M01,885,True,CMD_PLC_C15_M01_A3_C15_M01,1375,16,ControlCommand,75885,5000,4000,885,L,L_REDSTAR,False,REDSTAR,11
D070,PLC_C15_M02,129,True,CMD_PLC_C15_M02_A1_C15_M02,1375,16,ControlCommand,75129,5000,4000,129,L,L_REDSTAR,False,REDSTAR,11
D070,PLC_C15_M02,960,True,CMD_PLC_C15_M02_A2_C15_M02,1375,16,ControlCommand,75960,5000,4000,960,L,L_REDSTAR,False,REDSTAR,11
D070,PLC_C15_M02,501,True,CMD_PLC_C15_M02_A3_C15_M02,1375,16,ControlCommand,75501,5000,4000,501,L,L_REDSTAR,False,REDSTAR,11
D070,PLC_C15_M02,844,True,CMD_PLC_C15_M02_A4_C15_M02,1375,16,ControlCommand,75844,5000,4000,844,L,L_REDSTAR,False,REDSTAR,11
D070,PLC_C15_M03,813,True,CMD_PLC_C15_M03_A1_C15_M03,1375,16,ControlCommand,75813,5000,4000,813,L,L_REDSTAR,False,REDSTAR,11
D070,PLC_C15_M03,200,True,CMD_PLC_C15_M03_A2_C15_M03,1375,16,ControlCommand,75200,5000,4000,200,L,L_REDSTAR,False,REDSTAR,11
D070,PLC_C15_M03,995,True,CMD_PLC_C15_M03_A4_C15_M03,1375,16,ControlCommand,75995,5000,4000,995,L,L_REDSTAR,False,REDSTAR,11
D070,PLC_C15_M04,597,True,CMD_PLC_C15_M04_A3_C15_M04,1375,16,ControlCommand,75597,5000,4000,597,L,L_REDSTAR,False,REDSTAR,11
D070,PLC_C15_M04,694,True,CMD_PLC_C15_M04_A4_C15_M04,1375,16,ControlCommand,75694,5000,4000,694,L,L_REDSTAR,False,REDSTAR,11
D070,PLC_C16_M01,457,True,CMD_PLC_C16_M01_A1_C16_M01,1375,16,ControlCommand,75457,5000,4000,457,L,L_REDSTAR,False,REDSTAR,11
D070,PLC_C16_M01,128,True,CMD_PLC_C16_M01_A2_C16_M01,1375,16,ControlCommand,75128,5000,4000,128,L,L_REDSTAR,False,REDSTAR,11
D070,PLC_C16_M01,45,True,CMD_PLC_C16_M01_A3_C16_M01,1375,16,ControlCommand,75045,5000,4000,45,L,L_REDSTAR,False,REDSTAR,11
D070,PLC_C16_M02,56,True,CMD_PLC_C16_M02_A1_C16_M02,1375,16,ControlCommand,75056,5000,4000,56,L,L_REDSTAR,False,REDSTAR,11
D070,PLC_C16_M02,905,True,CMD_PLC_C16_M02_A2_C16_M02,1375,16,ControlCommand,75905,5000,4000,905,L,L_REDSTAR,False,REDSTAR,11
D070,PLC_C16_M02,933,True,CMD_PLC_C16_M02_A3_C16_M02,1375,16,ControlCommand,75933,5000,4000,933,L,L_REDSTAR,False,REDSTAR,11
D070,PLC_C16_M03,791,True,CMD_PLC_C16_M03_A1_C16_M03,1375,16,ControlCommand,75791,5000,4000,791,L,L_REDSTAR,False,REDSTAR,11
D070,PLC_C16_M03,818,True,CMD_PLC_C16_M03_A4_C16_M03,1375,16,ControlCommand,75818,5000,4000,818,L,L_REDSTAR,False,REDSTAR,11
D070,PLC_C16_M04,999,True,CMD_PLC_C16_M04_A1_C16_M04,1375,16,ControlCommand,75999,5000,4000,999,L,L_REDSTAR,False,REDSTAR,11
D070,PLC_C16_M04,727,True,CMD_PLC_C16_M04_A2_C16_M04,1375,16,ControlCommand,75727,5000,4000,727,L,L_REDSTAR,False,REDSTAR,11
D070,PLC_C16_M04,556,True,CMD_PLC_C16_M04_A4_C16_M04,1375,16,ControlCommand,75556,5000,4000,556,L,L_REDSTAR,False,REDSTAR,11
D070,CC_C01,908,True,COORD_CC_C01_PLC_C01_M01,3250,2,MachineCoordination,40908,40000,30000,908,L,L_REDSTAR,False,REDSTAR,26
D070,CC_C01,427,True,COORD_CC_C01_PLC_C01_M02,3250,2,MachineCoordination,40427,40000,30000,427,L,L_REDSTAR,False,REDSTAR,26
D070,CC_C01,2569,True,COORD_CC_C01_PLC_C01_M03,3250,2,MachineCoordination,42569,40000,30000,2569,L,L_REDSTAR,False,REDSTAR,26
D070,CC_C02,3177,True,COORD_CC_C02_PLC_C02_M01,3250,2,MachineCoordination,43177,40000,30000,3177,L,L_REDSTAR,False,REDSTAR,26
D070,CC_C02,3126,True,COORD_CC_C02_PLC_C02_M02,3250,2,MachineCoordination,43126,40000,30000,3126,L,L_REDSTAR,False,REDSTAR,26
D070,CC_C02,4531,True,COORD_CC_C02_PLC_C02_M03,3250,2,MachineCoordination,44531,40000,30000,4531,L,L_REDSTAR,False,REDSTAR,26
D070,CC_C02,1558,True,COORD_CC_C02_PLC_C02_M04,3250,2,MachineCoordination,41558,40000,30000,1558,L,L_REDSTAR,False,REDSTAR,26
D070,CC_C03,6518,True,COORD_CC_C03_PLC_C03_M01,3250,2,MachineCoordination,46518,40000,30000,6518,L,L_REDSTAR,False,REDSTAR,26
D070,CC_C03,6652,True,COORD_CC_C03_PLC_C03_M03,3250,2,MachineCoordination,46652,40000,30000,6652,L,L_REDSTAR,False,REDSTAR,26
D070,CC_C04,2224,True,COORD_CC_C04_PLC_C04_M02,3250,2,MachineCoordination,42224,40000,30000,2224,L,L_REDSTAR,False,REDSTAR,26
D070,CC_C04,1397,True,COORD_CC_C04_PLC_C04_M03,3250,2,MachineCoordination,41397,40000,30000,1397,L,L_REDSTAR,False,REDSTAR,26
D070,CC_C04,3168,True,COORD_CC_C04_PLC_C04_M04,3250,2,MachineCoordination,43168,40000,30000,3168,L,L_REDSTAR,False,REDSTAR,26
D070,CC_C05,7603,True,COORD_CC_C05_PLC_C05_M01,3250,2,MachineCoordination,47603,40000,30000,7603,L,L_REDSTAR,False,REDSTAR,26
D070,CC_C05,7608,True,COORD_CC_C05_PLC_C05_M02,3250,2,MachineCoordination,47608,40000,30000,7608,L,L_REDSTAR,False,REDSTAR,26
D070,CC_C05,4229,True,COORD_CC_C05_PLC_C05_M03,3250,2,MachineCoordination,44229,40000,30000,4229,L,L_REDSTAR,False,REDSTAR,26
D070,CC_C06,1006,True,COORD_CC_C06_PLC_C06_M02,3250,2,MachineCoordination,41006,40000,30000,1006,L,L_REDSTAR,False,REDSTAR,26
D070,CC_C06,7395,True,COORD_CC_C06_PLC_C06_M03,3250,2,MachineCoordination,47395,40000,30000,7395,L,L_REDSTAR,False,REDSTAR,26
D070,CC_C06,4964,True,COORD_CC_C06_PLC_C06_M04,3250,2,MachineCoordination,44964,40000,30000,4964,L,L_REDSTAR,False,REDSTAR,26
D070,CC_C07,455,True,COORD_CC_C07_PLC_C07_M01,3250,2,MachineCoordination,40455,40000,30000,455,L,L_REDSTAR,False,REDSTAR,26
D070,CC_C07,2480,True,COORD_CC_C07_PLC_C07_M02,3250,2,MachineCoordination,42480,40000,30000,2480,L,L_REDSTAR,False,REDSTAR,26
D070,CC_C07,7266,True,COORD_CC_C07_PLC_C07_M04,3250,2,MachineCoordination,47266,40000,30000,7266,L,L_REDSTAR,False,REDSTAR,26
D070,CC_C08,2522,True,COORD_CC_C08_PLC_C08_M01,3250,2,MachineCoordination,42522,40000,30000,2522,L,L_REDSTAR,False,REDSTAR,26
D070,CC_C08,5725,True,COORD_CC_C08_PLC_C08_M02,3250,2,MachineCoordination,45725,40000,30000,5725,L,L_REDSTAR,False,REDSTAR,26
D070,CC_C08,865,True,COORD_CC_C08_PLC_C08_M03,3250,2,MachineCoordination,40865,40000,30000,865,L,L_REDSTAR,False,REDSTAR,26
D070,CC_C08,7691,True,COORD_CC_C08_PLC_C08_M04,3250,2,MachineCoordination,47691,40000,30000,7691,L,L_REDSTAR,False,REDSTAR,26
D070,CC_C09,2158,True,COORD_CC_C09_PLC_C09_M01,3250,2,MachineCoordination,42158,40000,30000,2158,L,L_REDSTAR,False,REDSTAR,26
D070,CC_C09,5200,True,COORD_CC_C09_PLC_C09_M04,3250,2,MachineCoordination,45200,40000,30000,5200,L,L_REDSTAR,False,REDSTAR,26
D070,CC_C10,7830,True,COORD_CC_C10_PLC_C10_M02,3250,2,MachineCoordination,47830,40000,30000,7830,L,L_REDSTAR,False,REDSTAR,26
D070,CC_C10,2342,True,COORD_CC_C10_PLC_C10_M03,3250,2,MachineCoordination,42342,40000,30000,2342,L,L_REDSTAR,False,REDSTAR,26
D070,CC_C11,2239,True,COORD_CC_C11_PLC_C11_M01,3250,2,MachineCoordination,42239,40000,30000,2239,L,L_REDSTAR,False,REDSTAR,26
D070,CC_C11,4825,True,COORD_CC_C11_PLC_C11_M04,3250,2,MachineCoordination,44825,40000,30000,4825,L,L_REDSTAR,False,REDSTAR,26
D070,CC_C12,6910,True,COORD_CC_C12_PLC_C12_M02,3250,2,MachineCoordination,46910,40000,30000,6910,L,L_REDSTAR,False,REDSTAR,26
D070,CC_C12,1969,True,COORD_CC_C12_PLC_C12_M03,3250,2,MachineCoordination,41969,40000,30000,1969,L,L_REDSTAR,False,REDSTAR,26
D070,CC_C12,1307,True,COORD_CC_C12_PLC_C12_M04,3250,2,MachineCoordination,41307,40000,30000,1307,L,L_REDSTAR,False,REDSTAR,26
D070,CC_C13,4894,True,COORD_CC_C13_PLC_C13_M01,3250,2,MachineCoordination,44894,40000,30000,4894,L,L_REDSTAR,False,REDSTAR,26
D070,CC_C13,4543,True,COORD_CC_C13_PLC_C13_M02,3250,2,MachineCoordination,44543,40000,30000,4543,L,L_REDSTAR,False,REDSTAR,26
D070,CC_C13,1946,True,COORD_CC_C13_PLC_C13_M04,3250,2,MachineCoordination,41946,40000,30000,1946,L,L_REDSTAR,False,REDSTAR,26
D070,CC_C14,1588,True,COORD_CC_C14_PLC_C14_M01,3250,2,MachineCoordination,41588,40000,30000,1588,L,L_REDSTAR,False,REDSTAR,26
D070,CC_C14,7143,True,COORD_CC_C14_PLC_C14_M03,3250,2,MachineCoordination,47143,40000,30000,7143,L,L_REDSTAR,False,REDSTAR,26
D070,CC_C15,202,True,COORD_CC_C15_PLC_C15_M01,3250,2,MachineCoordination,40202,40000,30000,202,L,L_REDSTAR,False,REDSTAR,26
D070,CC_C15,6233,True,COORD_CC_C15_PLC_C15_M03,3250,2,MachineCoordination,46233,40000,30000,6233,L,L_REDSTAR,False,REDSTAR,26
D070,CC_C16,2885,True,COORD_CC_C16_PLC_C16_M01,3250,2,MachineCoordination,42885,40000,30000,2885,L,L_REDSTAR,False,REDSTAR,26
D070,CC_C16,4180,True,COORD_CC_C16_PLC_C16_M02,3250,2,MachineCoordination,44180,40000,30000,4180,L,L_REDSTAR,False,REDSTAR,26
D070,CC_C16,3549,True,COORD_CC_C16_PLC_C16_M04,3250,2,MachineCoordination,43549,40000,30000,3549,L,L_REDSTAR,False,REDSTAR,26
D070,CC_C01,4715,True,IC_NEXT_CC_C01,5875,1,InterCellNext,4715,80000,60000,4715,L,L_REDSTAR,False,REDSTAR,47
D070,CC_C02,3301,True,IC_NEXT_CC_C02,5875,1,InterCellNext,3301,80000,60000,3301,L,L_REDSTAR,False,REDSTAR,47
D070,CC_C04,13065,True,IC_NEXT_CC_C04,5875,1,InterCellNext,13065,80000,60000,13065,L,L_REDSTAR,False,REDSTAR,47
D070,CC_C06,1273,True,IC_NEXT_CC_C06,5875,1,InterCellNext,1273,80000,60000,1273,L,L_REDSTAR,False,REDSTAR,47
D070,CC_C07,10830,True,IC_NEXT_CC_C07,5875,1,InterCellNext,10830,80000,60000,10830,L,L_REDSTAR,False,REDSTAR,47
D070,CC_C08,14990,True,IC_NEXT_CC_C08,5875,1,InterCellNext,14990,80000,60000,14990,L,L_REDSTAR,False,REDSTAR,47
D070,CC_C09,9584,True,IC_NEXT_CC_C09,5875,1,InterCellNext,9584,80000,60000,9584,L,L_REDSTAR,False,REDSTAR,47
D070,CC_C12,11368,True,IC_NEXT_CC_C12,5875,1,InterCellNext,11368,80000,60000,11368,L,L_REDSTAR,False,REDSTAR,47
D070,CC_C13,11172,True,IC_NEXT_CC_C13,5875,1,InterCellNext,11172,80000,60000,11172,L,L_REDSTAR,False,REDSTAR,47
D070,CC_C15,9498,True,IC_NEXT_CC_C15,5875,1,InterCellNext,9498,80000,60000,9498,L,L_REDSTAR,False,REDSTAR,47
D070,CC_C16,14048,True,IC_NEXT_CC_C16,5875,1,InterCellNext,14048,80000,60000,14048,L,L_REDSTAR,False,REDSTAR,47
D070,CC_C01,11857,True,IC_PREV_CC_C01,5875,1,InterCellPrevious,11857,80000,60000,11857,L,L_REDSTAR,False,REDSTAR,47
D070,CC_C02,15844,True,IC_PREV_CC_C02,5875,1,InterCellPrevious,15844,80000,60000,15844,L,L_REDSTAR,False,REDSTAR,47
D070,CC_C04,2343,True,IC_PREV_CC_C04,5875,1,InterCellPrevious,2343,80000,60000,2343,L,L_REDSTAR,False,REDSTAR,47
D070,CC_C05,9175,True,IC_PREV_CC_C05,5875,1,InterCellPrevious,9175,80000,60000,9175,L,L_REDSTAR,False,REDSTAR,47
D070,CC_C06,3162,True,IC_PREV_CC_C06,5875,1,InterCellPrevious,3162,80000,60000,3162,L,L_REDSTAR,False,REDSTAR,47
D070,CC_C07,2273,True,IC_PREV_CC_C07,5875,1,InterCellPrevious,2273,80000,60000,2273,L,L_REDSTAR,False,REDSTAR,47
D070,CC_C10,2051,True,IC_PREV_CC_C10,5875,1,InterCellPrevious,2051,80000,60000,2051,L,L_REDSTAR,False,REDSTAR,47
D070,CC_C11,4035,True,IC_PREV_CC_C11,5875,1,InterCellPrevious,4035,80000,60000,4035,L,L_REDSTAR,False,REDSTAR,47
D070,CC_C12,5922,True,IC_PREV_CC_C12,5875,1,InterCellPrevious,5922,80000,60000,5922,L,L_REDSTAR,False,REDSTAR,47
D070,CC_C13,3013,True,IC_PREV_CC_C13,5875,1,InterCellPrevious,3013,80000,60000,3013,L,L_REDSTAR,False,REDSTAR,47
D070,CC_C16,15369,True,IC_PREV_CC_C16,5875,1,InterCellPrevious,15369,80000,60000,15369,L,L_REDSTAR,False,REDSTAR,47
D070,S1_C01_M01,406,True,SC_S1_C01_M01,2000,4,SensorCyclic,60406,20000,15000,406,L,L_REDSTAR,False,REDSTAR,16
D070,S1_C01_M02,2255,True,SC_S1_C01_M02,2000,4,SensorCyclic,62255,20000,15000,2255,L,L_REDSTAR,False,REDSTAR,16
D070,S1_C01_M03,292,True,SC_S1_C01_M03,2000,4,SensorCyclic,60292,20000,15000,292,L,L_REDSTAR,False,REDSTAR,16
D070,S1_C01_M04,1356,True,SC_S1_C01_M04,2000,4,SensorCyclic,61356,20000,15000,1356,L,L_REDSTAR,False,REDSTAR,16
D070,S1_C02_M02,3973,True,SC_S1_C02_M02,2000,4,SensorCyclic,63973,20000,15000,3973,L,L_REDSTAR,False,REDSTAR,16
D070,S1_C02_M03,3451,True,SC_S1_C02_M03,2000,4,SensorCyclic,63451,20000,15000,3451,L,L_REDSTAR,False,REDSTAR,16
D070,S1_C02_M04,2179,True,SC_S1_C02_M04,2000,4,SensorCyclic,62179,20000,15000,2179,L,L_REDSTAR,False,REDSTAR,16
D070,S1_C03_M03,1861,True,SC_S1_C03_M03,2000,4,SensorCyclic,61861,20000,15000,1861,L,L_REDSTAR,False,REDSTAR,16
D070,S1_C03_M04,2807,True,SC_S1_C03_M04,2000,4,SensorCyclic,62807,20000,15000,2807,L,L_REDSTAR,False,REDSTAR,16
D070,S1_C04_M01,2959,True,SC_S1_C04_M01,2000,4,SensorCyclic,62959,20000,15000,2959,L,L_REDSTAR,False,REDSTAR,16
D070,S1_C04_M02,573,True,SC_S1_C04_M02,2000,4,SensorCyclic,60573,20000,15000,573,L,L_REDSTAR,False,REDSTAR,16
D070,S1_C04_M03,1465,True,SC_S1_C04_M03,2000,4,SensorCyclic,61465,20000,15000,1465,L,L_REDSTAR,False,REDSTAR,16
D070,S1_C04_M04,76,True,SC_S1_C04_M04,2000,4,SensorCyclic,60076,20000,15000,76,L,L_REDSTAR,False,REDSTAR,16
D070,S1_C05_M01,951,True,SC_S1_C05_M01,2000,4,SensorCyclic,60951,20000,15000,951,L,L_REDSTAR,False,REDSTAR,16
D070,S1_C05_M02,1997,True,SC_S1_C05_M02,2000,4,SensorCyclic,61997,20000,15000,1997,L,L_REDSTAR,False,REDSTAR,16
D070,S1_C05_M03,3142,True,SC_S1_C05_M03,2000,4,SensorCyclic,63142,20000,15000,3142,L,L_REDSTAR,False,REDSTAR,16
D070,S1_C05_M04,3224,True,SC_S1_C05_M04,2000,4,SensorCyclic,63224,20000,15000,3224,L,L_REDSTAR,False,REDSTAR,16
D070,S1_C06_M01,1909,True,SC_S1_C06_M01,2000,4,SensorCyclic,61909,20000,15000,1909,L,L_REDSTAR,False,REDSTAR,16
D070,S1_C06_M02,2117,True,SC_S1_C06_M02,2000,4,SensorCyclic,62117,20000,15000,2117,L,L_REDSTAR,False,REDSTAR,16
D070,S1_C06_M03,1851,True,SC_S1_C06_M03,2000,4,SensorCyclic,61851,20000,15000,1851,L,L_REDSTAR,False,REDSTAR,16
D070,S1_C07_M02,3304,True,SC_S1_C07_M02,2000,4,SensorCyclic,63304,20000,15000,3304,L,L_REDSTAR,False,REDSTAR,16
D070,S1_C07_M03,1569,True,SC_S1_C07_M03,2000,4,SensorCyclic,61569,20000,15000,1569,L,L_REDSTAR,False,REDSTAR,16
D070,S1_C08_M01,1715,True,SC_S1_C08_M01,2000,4,SensorCyclic,61715,20000,15000,1715,L,L_REDSTAR,False,REDSTAR,16
D070,S1_C08_M02,3562,True,SC_S1_C08_M02,2000,4,SensorCyclic,63562,20000,15000,3562,L,L_REDSTAR,False,REDSTAR,16
D070,S1_C08_M04,1661,True,SC_S1_C08_M04,2000,4,SensorCyclic,61661,20000,15000,1661,L,L_REDSTAR,False,REDSTAR,16
D070,S1_C09_M01,2249,True,SC_S1_C09_M01,2000,4,SensorCyclic,62249,20000,15000,2249,L,L_REDSTAR,False,REDSTAR,16
D070,S1_C09_M02,3543,True,SC_S1_C09_M02,2000,4,SensorCyclic,63543,20000,15000,3543,L,L_REDSTAR,False,REDSTAR,16
D070,S1_C09_M03,3621,True,SC_S1_C09_M03,2000,4,SensorCyclic,63621,20000,15000,3621,L,L_REDSTAR,False,REDSTAR,16
D070,S1_C09_M04,1006,True,SC_S1_C09_M04,2000,4,SensorCyclic,61006,20000,15000,1006,L,L_REDSTAR,False,REDSTAR,16
D070,S1_C10_M01,3457,True,SC_S1_C10_M01,2000,4,SensorCyclic,63457,20000,15000,3457,L,L_REDSTAR,False,REDSTAR,16
D070,S1_C11_M01,1213,True,SC_S1_C11_M01,2000,4,SensorCyclic,61213,20000,15000,1213,L,L_REDSTAR,False,REDSTAR,16
D070,S1_C11_M03,3516,True,SC_S1_C11_M03,2000,4,SensorCyclic,63516,20000,15000,3516,L,L_REDSTAR,False,REDSTAR,16
D070,S1_C11_M04,1015,True,SC_S1_C11_M04,2000,4,SensorCyclic,61015,20000,15000,1015,L,L_REDSTAR,False,REDSTAR,16
D070,S1_C12_M01,1486,True,SC_S1_C12_M01,2000,4,SensorCyclic,61486,20000,15000,1486,L,L_REDSTAR,False,REDSTAR,16
D070,S1_C12_M02,3407,True,SC_S1_C12_M02,2000,4,SensorCyclic,63407,20000,15000,3407,L,L_REDSTAR,False,REDSTAR,16
D070,S1_C12_M03,1320,True,SC_S1_C12_M03,2000,4,SensorCyclic,61320,20000,15000,1320,L,L_REDSTAR,False,REDSTAR,16
D070,S1_C12_M04,2981,True,SC_S1_C12_M04,2000,4,SensorCyclic,62981,20000,15000,2981,L,L_REDSTAR,False,REDSTAR,16
D070,S1_C13_M01,3876,True,SC_S1_C13_M01,2000,4,SensorCyclic,63876,20000,15000,3876,L,L_REDSTAR,False,REDSTAR,16
D070,S1_C13_M03,3258,True,SC_S1_C13_M03,2000,4,SensorCyclic,63258,20000,15000,3258,L,L_REDSTAR,False,REDSTAR,16
D070,S1_C14_M01,2054,True,SC_S1_C14_M01,2000,4,SensorCyclic,62054,20000,15000,2054,L,L_REDSTAR,False,REDSTAR,16
D070,S1_C14_M02,2056,True,SC_S1_C14_M02,2000,4,SensorCyclic,62056,20000,15000,2056,L,L_REDSTAR,False,REDSTAR,16
D070,S1_C15_M01,1220,True,SC_S1_C15_M01,2000,4,SensorCyclic,61220,20000,15000,1220,L,L_REDSTAR,False,REDSTAR,16
D070,S1_C15_M02,3895,True,SC_S1_C15_M02,2000,4,SensorCyclic,63895,20000,15000,3895,L,L_REDSTAR,False,REDSTAR,16
D070,S1_C15_M03,624,True,SC_S1_C15_M03,2000,4,SensorCyclic,60624,20000,15000,624,L,L_REDSTAR,False,REDSTAR,16
D070,S1_C15_M04,723,True,SC_S1_C15_M04,2000,4,SensorCyclic,60723,20000,15000,723,L,L_REDSTAR,False,REDSTAR,16
D070,S1_C16_M03,2614,True,SC_S1_C16_M03,2000,4,SensorCyclic,62614,20000,15000,2614,L,L_REDSTAR,False,REDSTAR,16
D070,S2_C01_M01,1411,True,SC_S2_C01_M01,2000,4,SensorCyclic,61411,20000,15000,1411,L,L_REDSTAR,False,REDSTAR,16
D070,S2_C01_M02,2223,True,SC_S2_C01_M02,2000,4,SensorCyclic,62223,20000,15000,2223,L,L_REDSTAR,False,REDSTAR,16
D070,S2_C01_M03,1113,True,SC_S2_C01_M03,2000,4,SensorCyclic,61113,20000,15000,1113,L,L_REDSTAR,False,REDSTAR,16
D070,S2_C01_M04,3026,True,SC_S2_C01_M04,2000,4,SensorCyclic,63026,20000,15000,3026,L,L_REDSTAR,False,REDSTAR,16
D070,S2_C02_M02,2860,True,SC_S2_C02_M02,2000,4,SensorCyclic,62860,20000,15000,2860,L,L_REDSTAR,False,REDSTAR,16
D070,S2_C02_M03,3974,True,SC_S2_C02_M03,2000,4,SensorCyclic,63974,20000,15000,3974,L,L_REDSTAR,False,REDSTAR,16
D070,S2_C03_M01,2325,True,SC_S2_C03_M01,2000,4,SensorCyclic,62325,20000,15000,2325,L,L_REDSTAR,False,REDSTAR,16
D070,S2_C03_M02,3217,True,SC_S2_C03_M02,2000,4,SensorCyclic,63217,20000,15000,3217,L,L_REDSTAR,False,REDSTAR,16
D070,S2_C03_M03,307,True,SC_S2_C03_M03,2000,4,SensorCyclic,60307,20000,15000,307,L,L_REDSTAR,False,REDSTAR,16
D070,S2_C03_M04,1691,True,SC_S2_C03_M04,2000,4,SensorCyclic,61691,20000,15000,1691,L,L_REDSTAR,False,REDSTAR,16
D070,S2_C04_M01,1430,True,SC_S2_C04_M01,2000,4,SensorCyclic,61430,20000,15000,1430,L,L_REDSTAR,False,REDSTAR,16
D070,S2_C04_M03,1282,True,SC_S2_C04_M03,2000,4,SensorCyclic,61282,20000,15000,1282,L,L_REDSTAR,False,REDSTAR,16
D070,S2_C04_M04,3991,True,SC_S2_C04_M04,2000,4,SensorCyclic,63991,20000,15000,3991,L,L_REDSTAR,False,REDSTAR,16
D070,S2_C05_M01,2500,True,SC_S2_C05_M01,2000,4,SensorCyclic,62500,20000,15000,2500,L,L_REDSTAR,False,REDSTAR,16
D070,S2_C05_M02,3298,True,SC_S2_C05_M02,2000,4,SensorCyclic,63298,20000,15000,3298,L,L_REDSTAR,False,REDSTAR,16
D070,S2_C05_M04,1793,True,SC_S2_C05_M04,2000,4,SensorCyclic,61793,20000,15000,1793,L,L_REDSTAR,False,REDSTAR,16
D070,S2_C06_M01,2609,True,SC_S2_C06_M01,2000,4,SensorCyclic,62609,20000,15000,2609,L,L_REDSTAR,False,REDSTAR,16
D070,S2_C06_M02,864,True,SC_S2_C06_M02,2000,4,SensorCyclic,60864,20000,15000,864,L,L_REDSTAR,False,REDSTAR,16
D070,S2_C06_M03,2682,True,SC_S2_C06_M03,2000,4,SensorCyclic,62682,20000,15000,2682,L,L_REDSTAR,False,REDSTAR,16
D070,S2_C06_M04,718,True,SC_S2_C06_M04,2000,4,SensorCyclic,60718,20000,15000,718,L,L_REDSTAR,False,REDSTAR,16
D070,S2_C07_M01,1705,True,SC_S2_C07_M01,2000,4,SensorCyclic,61705,20000,15000,1705,L,L_REDSTAR,False,REDSTAR,16
D070,S2_C07_M03,1346,True,SC_S2_C07_M03,2000,4,SensorCyclic,61346,20000,15000,1346,L,L_REDSTAR,False,REDSTAR,16
D070,S2_C07_M04,2975,True,SC_S2_C07_M04,2000,4,SensorCyclic,62975,20000,15000,2975,L,L_REDSTAR,False,REDSTAR,16
D070,S2_C08_M01,1391,True,SC_S2_C08_M01,2000,4,SensorCyclic,61391,20000,15000,1391,L,L_REDSTAR,False,REDSTAR,16
D070,S2_C08_M02,3026,True,SC_S2_C08_M02,2000,4,SensorCyclic,63026,20000,15000,3026,L,L_REDSTAR,False,REDSTAR,16
D070,S2_C08_M03,2955,True,SC_S2_C08_M03,2000,4,SensorCyclic,62955,20000,15000,2955,L,L_REDSTAR,False,REDSTAR,16
D070,S2_C08_M04,842,True,SC_S2_C08_M04,2000,4,SensorCyclic,60842,20000,15000,842,L,L_REDSTAR,False,REDSTAR,16
D070,S2_C09_M01,1105,True,SC_S2_C09_M01,2000,4,SensorCyclic,61105,20000,15000,1105,L,L_REDSTAR,False,REDSTAR,16
D070,S2_C09_M02,2084,True,SC_S2_C09_M02,2000,4,SensorCyclic,62084,20000,15000,2084,L,L_REDSTAR,False,REDSTAR,16
