link,q_num,rate,t_proc,t_prop
"(813, 814)",8,1,0,0
"(814, 813)",8,1,0,0
"(813, 815)",8,1,0,0
"(815, 813)",8,1,0,0
"(814, 815)",8,1,0,0
"(815, 814)",8,1,0,0
"(814, 816)",8,1,0,0
"(816, 814)",8,1,0,0
"(815, 816)",8,1,0,0
"(816, 815)",8,1,0,0
"(815, 817)",8,1,0,0
"(817, 815)",8,1,0,0
"(816, 817)",8,1,0,0
"(817, 816)",8,1,0,0
"(816, 818)",8,1,0,0
"(818, 816)",8,1,0,0
"(817, 818)",8,1,0,0
"(818, 817)",8,1,0,0
"(817, 819)",8,1,0,0
"(819, 817)",8,1,0,0
"(818, 819)",8,1,0,0
"(819, 818)",8,1,0,0
"(818, 820)",8,1,0,0
"(820, 818)",8,1,0,0
"(819, 820)",8,1,0,0
"(820, 819)",8,1,0,0
"(819, 821)",8,1,0,0
"(821, 819)",8,1,0,0
"(820, 821)",8,1,0,0
"(821, 820)",8,1,0,0
"(820, 822)",8,1,0,0
"(822, 820)",8,1,0,0
"(821, 822)",8,1,0,0
"(822, 821)",8,1,0,0
"(821, 823)",8,1,0,0
"(823, 821)",8,1,0,0
"(822, 823)",8,1,0,0
"(823, 822)",8,1,0,0
"(822, 824)",8,1,0,0
"(824, 822)",8,1,0,0
"(823, 824)",8,1,0,0
"(824, 823)",8,1,0,0
"(823, 825)",8,1,0,0
"(825, 823)",8,1,0,0
"(824, 825)",8,1,0,0
"(825, 824)",8,1,0,0
"(824, 826)",8,1,0,0
"(826, 824)",8,1,0,0
"(825, 826)",8,1,0,0
"(826, 825)",8,1,0,0
"(825, 827)",8,1,0,0
"(827, 825)",8,1,0,0
"(826, 827)",8,1,0,0
"(827, 826)",8,1,0,0
"(826, 828)",8,1,0,0
"(828, 826)",8,1,0,0
"(827, 828)",8,1,0,0
"(828, 827)",8,1,0,0
"(827, 829)",8,1,0,0
"(829, 827)",8,1,0,0
"(828, 829)",8,1,0,0
"(829, 828)",8,1,0,0
"(828, 830)",8,1,0,0
"(830, 828)",8,1,0,0
"(829, 830)",8,1,0,0
"(830, 829)",8,1,0,0
"(829, 831)",8,1,0,0
"(831, 829)",8,1,0,0
"(830, 831)",8,1,0,0
"(831, 830)",8,1,0,0
"(830, 832)",8,1,0,0
"(832, 830)",8,1,0,0
"(831, 832)",8,1,0,0
"(832, 831)",8,1,0,0
"(831, 833)",8,1,0,0
"(833, 831)",8,1,0,0
"(832, 833)",8,1,0,0
"(833, 832)",8,1,0,0
"(832, 834)",8,1,0,0
"(834, 832)",8,1,0,0
"(833, 834)",8,1,0,0
"(834, 833)",8,1,0,0
"(833, 835)",8,1,0,0
"(835, 833)",8,1,0,0
"(834, 835)",8,1,0,0
"(835, 834)",8,1,0,0
"(834, 836)",8,1,0,0
"(836, 834)",8,1,0,0
"(835, 836)",8,1,0,0
"(836, 835)",8,1,0,0
"(835, 837)",8,1,0,0
"(837, 835)",8,1,0,0
"(836, 837)",8,1,0,0
"(837, 836)",8,1,0,0
"(836, 838)",8,1,0,0
"(838, 836)",8,1,0,0
"(837, 838)",8,1,0,0
"(838, 837)",8,1,0,0
"(837, 839)",8,1,0,0
"(839, 837)",8,1,0,0
"(838, 839)",8,1,0,0
"(839, 838)",8,1,0,0
"(838, 840)",8,1,0,0
"(840, 838)",8,1,0,0
"(839, 840)",8,1,0,0
"(840, 839)",8,1,0,0
"(839, 841)",8,1,0,0
"(841, 839)",8,1,0,0
"(840, 841)",8,1,0,0
"(841, 840)",8,1,0,0
"(840, 842)",8,1,0,0
"(842, 840)",8,1,0,0
"(841, 842)",8,1,0,0
"(842, 841)",8,1,0,0
"(841, 843)",8,1,0,0
"(843, 841)",8,1,0,0
"(842, 843)",8,1,0,0
"(843, 842)",8,1,0,0
"(842, 844)",8,1,0,0
"(844, 842)",8,1,0,0
"(843, 844)",8,1,0,0
"(844, 843)",8,1,0,0
"(843, 845)",8,1,0,0
"(845, 843)",8,1,0,0
"(844, 845)",8,1,0,0
"(845, 844)",8,1,0,0
"(844, 846)",8,1,0,0
"(846, 844)",8,1,0,0
"(845, 846)",8,1,0,0
"(846, 845)",8,1,0,0
"(845, 847)",8,1,0,0
"(847, 845)",8,1,0,0
"(846, 847)",8,1,0,0
"(847, 846)",8,1,0,0
"(846, 848)",8,1,0,0
"(848, 846)",8,1,0,0
"(847, 848)",8,1,0,0
"(848, 847)",8,1,0,0
"(847, 849)",8,1,0,0
"(849, 847)",8,1,0,0
"(848, 849)",8,1,0,0
"(849, 848)",8,1,0,0
"(848, 850)",8,1,0,0
"(850, 848)",8,1,0,0
"(849, 850)",8,1,0,0
"(850, 849)",8,1,0,0
"(849, 851)",8,1,0,0
"(851, 849)",8,1,0,0
"(850, 851)",8,1,0,0
"(851, 850)",8,1,0,0
"(850, 852)",8,1,0,0
"(852, 850)",8,1,0,0
"(851, 852)",8,1,0,0
"(852, 851)",8,1,0,0
"(851, 853)",8,1,0,0
"(853, 851)",8,1,0,0
"(852, 853)",8,1,0,0
"(853, 852)",8,1,0,0
"(852, 854)",8,1,0,0
"(854, 852)",8,1,0,0
"(853, 854)",8,1,0,0
"(854, 853)",8,1,0,0
"(853, 855)",8,1,0,0
"(855, 853)",8,1,0,0
"(854, 855)",8,1,0,0
"(855, 854)",8,1,0,0
"(854, 856)",8,1,0,0
"(856, 854)",8,1,0,0
"(855, 856)",8,1,0,0
"(856, 855)",8,1,0,0
"(855, 857)",8,1,0,0
"(857, 855)",8,1,0,0
"(856, 857)",8,1,0,0
"(857, 856)",8,1,0,0
"(856, 858)",8,1,0,0
"(858, 856)",8,1,0,0
"(857, 858)",8,1,0,0
"(858, 857)",8,1,0,0
"(857, 859)",8,1,0,0
"(859, 857)",8,1,0,0
"(858, 859)",8,1,0,0
"(859, 858)",8,1,0,0
"(858, 860)",8,1,0,0
"(860, 858)",8,1,0,0
"(859, 860)",8,1,0,0
"(860, 859)",8,1,0,0
"(859, 861)",8,1,0,0
"(861, 859)",8,1,0,0
"(860, 861)",8,1,0,0
"(861, 860)",8,1,0,0
"(860, 862)",8,1,0,0
"(862, 860)",8,1,0,0
"(861, 862)",8,1,0,0
"(862, 861)",8,1,0,0
"(861, 863)",8,1,0,0
"(863, 861)",8,1,0,0
"(862, 863)",8,1,0,0
"(863, 862)",8,1,0,0
"(862, 864)",8,1,0,0
"(864, 862)",8,1,0,0
"(863, 864)",8,1,0,0
"(864, 863)",8,1,0,0
"(863, 865)",8,1,0,0
"(865, 863)",8,1,0,0
"(864, 865)",8,1,0,0
"(865, 864)",8,1,0,0
"(864, 866)",8,1,0,0
"(866, 864)",8,1,0,0
"(865, 866)",8,1,0,0
"(866, 865)",8,1,0,0
"(865, 867)",8,1,0,0
"(867, 865)",8,1,0,0
"(866, 867)",8,1,0,0
"(867, 866)",8,1,0,0
"(866, 868)",8,1,0,0
"(868, 866)",8,1,0,0
"(867, 868)",8,1,0,0
"(868, 867)",8,1,0,0
"(867, 869)",8,1,0,0
"(869, 867)",8,1,0,0
"(868, 869)",8,1,0,0
"(869, 868)",8,1,0,0
"(868, 870)",8,1,0,0
"(870, 868)",8,1,0,0
"(869, 870)",8,1,0,0
"(870, 869)",8,1,0,0
"(869, 871)",8,1,0,0
"(871, 869)",8,1,0,0
"(870, 871)",8,1,0,0
"(871, 870)",8,1,0,0
"(870, 872)",8,1,0,0
"(872, 870)",8,1,0,0
"(871, 872)",8,1,0,0
"(872, 871)",8,1,0,0
"(871, 873)",8,1,0,0
"(873, 871)",8,1,0,0
"(872, 873)",8,1,0,0
"(873, 872)",8,1,0,0
"(872, 874)",8,1,0,0
"(874, 872)",8,1,0,0
"(873, 874)",8,1,0,0
"(874, 873)",8,1,0,0
"(873, 875)",8,1,0,0
"(875, 873)",8,1,0,0
"(874, 875)",8,1,0,0
"(875, 874)",8,1,0,0
"(874, 876)",8,1,0,0
"(876, 874)",8,1,0,0
"(875, 876)",8,1,0,0
"(876, 875)",8,1,0,0
"(875, 877)",8,1,0,0
"(877, 875)",8,1,0,0
"(876, 877)",8,1,0,0
"(877, 876)",8,1,0,0
"(876, 878)",8,1,0,0
"(878, 876)",8,1,0,0
"(877, 878)",8,1,0,0
"(878, 877)",8,1,0,0
"(877, 879)",8,1,0,0
"(879, 877)",8,1,0,0
"(878, 879)",8,1,0,0
"(879, 878)",8,1,0,0
"(878, 880)",8,1,0,0
"(880, 878)",8,1,0,0
"(879, 880)",8,1,0,0
"(880, 879)",8,1,0,0
"(879, 881)",8,1,0,0
"(881, 879)",8,1,0,0
"(880, 881)",8,1,0,0
"(881, 880)",8,1,0,0
"(880, 882)",8,1,0,0
"(882, 880)",8,1,0,0
"(881, 882)",8,1,0,0
"(882, 881)",8,1,0,0
"(881, 883)",8,1,0,0
"(883, 881)",8,1,0,0
"(882, 883)",8,1,0,0
"(883, 882)",8,1,0,0
"(882, 884)",8,1,0,0
"(884, 882)",8,1,0,0
"(883, 884)",8,1,0,0
"(884, 883)",8,1,0,0
"(883, 885)",8,1,0,0
"(885, 883)",8,1,0,0
"(884, 885)",8,1,0,0
"(885, 884)",8,1,0,0
"(884, 886)",8,1,0,0
"(886, 884)",8,1,0,0
"(885, 886)",8,1,0,0
"(886, 885)",8,1,0,0
"(885, 887)",8,1,0,0
"(887, 885)",8,1,0,0
"(886, 887)",8,1,0,0
"(887, 886)",8,1,0,0
"(886, 888)",8,1,0,0
"(888, 886)",8,1,0,0
"(887, 888)",8,1,0,0
"(888, 887)",8,1,0,0
"(887, 889)",8,1,0,0
"(889, 887)",8,1,0,0
"(888, 889)",8,1,0,0
"(889, 888)",8,1,0,0
"(888, 890)",8,1,0,0
"(890, 888)",8,1,0,0
"(889, 890)",8,1,0,0
"(890, 889)",8,1,0,0
"(889, 891)",8,1,0,0
"(891, 889)",8,1,0,0
"(890, 891)",8,1,0,0
"(891, 890)",8,1,0,0
"(890, 892)",8,1,0,0
"(892, 890)",8,1,0,0
"(891, 892)",8,1,0,0
"(892, 891)",8,1,0,0
"(891, 893)",8,1,0,0
"(893, 891)",8,1,0,0
"(892, 893)",8,1,0,0
"(893, 892)",8,1,0,0
"(892, 894)",8,1,0,0
"(894, 892)",8,1,0,0
"(893, 894)",8,1,0,0
"(894, 893)",8,1,0,0
"(893, 895)",8,1,0,0
"(895, 893)",8,1,0,0
"(894, 895)",8,1,0,0
"(895, 894)",8,1,0,0
"(894, 896)",8,1,0,0
"(896, 894)",8,1,0,0
"(895, 896)",8,1,0,0
"(896, 895)",8,1,0,0
"(895, 897)",8,1,0,0
"(897, 895)",8,1,0,0
"(896, 897)",8,1,0,0
"(897, 896)",8,1,0,0
"(896, 898)",8,1,0,0
"(898, 896)",8,1,0,0
"(897, 898)",8,1,0,0
"(898, 897)",8,1,0,0
"(897, 899)",8,1,0,0
"(899, 897)",8,1,0,0
"(898, 899)",8,1,0,0
"(899, 898)",8,1,0,0
"(898, 900)",8,1,0,0
"(900, 898)",8,1,0,0
"(899, 900)",8,1,0,0
"(900, 899)",8,1,0,0
"(899, 901)",8,1,0,0
"(901, 899)",8,1,0,0
"(900, 901)",8,1,0,0
"(901, 900)",8,1,0,0
"(900, 902)",8,1,0,0
"(902, 900)",8,1,0,0
"(901, 902)",8,1,0,0
"(902, 901)",8,1,0,0
"(901, 903)",8,1,0,0
"(903, 901)",8,1,0,0
"(902, 903)",8,1,0,0
"(903, 902)",8,1,0,0
"(902, 904)",8,1,0,0
"(904, 902)",8,1,0,0
"(903, 904)",8,1,0,0
"(904, 903)",8,1,0,0
"(903, 905)",8,1,0,0
"(905, 903)",8,1,0,0
"(904, 905)",8,1,0,0
"(905, 904)",8,1,0,0
"(904, 906)",8,1,0,0
"(906, 904)",8,1,0,0
"(905, 906)",8,1,0,0
"(906, 905)",8,1,0,0
"(905, 907)",8,1,0,0
"(907, 905)",8,1,0,0
"(906, 907)",8,1,0,0
"(907, 906)",8,1,0,0
"(906, 908)",8,1,0,0
"(908, 906)",8,1,0,0
"(907, 908)",8,1,0,0
"(908, 907)",8,1,0,0
"(907, 909)",8,1,0,0
"(909, 907)",8,1,0,0
"(908, 909)",8,1,0,0
"(909, 908)",8,1,0,0
"(908, 910)",8,1,0,0
"(910, 908)",8,1,0,0
"(909, 910)",8,1,0,0
"(910, 909)",8,1,0,0
"(909, 911)",8,1,0,0
"(911, 909)",8,1,0,0
"(910, 911)",8,1,0,0
"(911, 910)",8,1,0,0
"(910, 912)",8,1,0,0
"(912, 910)",8,1,0,0
"(911, 912)",8,1,0,0
"(912, 911)",8,1,0,0
"(911, 913)",8,1,0,0
"(913, 911)",8,1,0,0
"(912, 913)",8,1,0,0
"(913, 912)",8,1,0,0
"(912, 914)",8,1,0,0
"(914, 912)",8,1,0,0
"(913, 914)",8,1,0,0
"(914, 913)",8,1,0,0
"(913, 915)",8,1,0,0
"(915, 913)",8,1,0,0
"(914, 915)",8,1,0,0
"(915, 914)",8,1,0,0
"(914, 916)",8,1,0,0
"(916, 914)",8,1,0,0
"(915, 916)",8,1,0,0
"(916, 915)",8,1,0,0
"(915, 917)",8,1,0,0
"(917, 915)",8,1,0,0
"(916, 917)",8,1,0,0
"(917, 916)",8,1,0,0
"(916, 918)",8,1,0,0
"(918, 916)",8,1,0,0
"(917, 918)",8,1,0,0
"(918, 917)",8,1,0,0
"(917, 919)",8,1,0,0
"(919, 917)",8,1,0,0
"(918, 919)",8,1,0,0
"(919, 918)",8,1,0,0
"(918, 920)",8,1,0,0
"(920, 918)",8,1,0,0
"(919, 920)",8,1,0,0
"(920, 919)",8,1,0,0
"(919, 921)",8,1,0,0
"(921, 919)",8,1,0,0
"(920, 921)",8,1,0,0
"(921, 920)",8,1,0,0
"(920, 922)",8,1,0,0
"(922, 920)",8,1,0,0
"(921, 922)",8,1,0,0
"(922, 921)",8,1,0,0
"(921, 923)",8,1,0,0
"(923, 921)",8,1,0,0
"(922, 923)",8,1,0,0
"(923, 922)",8,1,0,0
"(922, 924)",8,1,0,0
"(924, 922)",8,1,0,0
"(923, 924)",8,1,0,0
"(924, 923)",8,1,0,0
"(923, 925)",8,1,0,0
"(925, 923)",8,1,0,0
"(924, 925)",8,1,0,0
"(925, 924)",8,1,0,0
"(924, 926)",8,1,0,0
"(926, 924)",8,1,0,0
"(925, 926)",8,1,0,0
"(926, 925)",8,1,0,0
"(925, 927)",8,1,0,0
"(927, 925)",8,1,0,0
"(926, 927)",8,1,0,0
"(927, 926)",8,1,0,0
"(926, 928)",8,1,0,0
"(928, 926)",8,1,0,0
"(927, 928)",8,1,0,0
"(928, 927)",8,1,0,0
"(927, 929)",8,1,0,0
"(929, 927)",8,1,0,0
"(928, 929)",8,1,0,0
"(929, 928)",8,1,0,0
"(928, 930)",8,1,0,0
"(930, 928)",8,1,0,0
"(929, 930)",8,1,0,0
"(930, 929)",8,1,0,0
"(929, 931)",8,1,0,0
"(931, 929)",8,1,0,0
"(930, 931)",8,1,0,0
"(931, 930)",8,1,0,0
"(930, 932)",8,1,0,0
"(932, 930)",8,1,0,0
"(931, 932)",8,1,0,0
"(932, 931)",8,1,0,0
"(931, 933)",8,1,0,0
"(933, 931)",8,1,0,0
"(932, 933)",8,1,0,0
"(933, 932)",8,1,0,0
"(932, 934)",8,1,0,0
"(934, 932)",8,1,0,0
"(933, 934)",8,1,0,0
"(934, 933)",8,1,0,0
"(933, 935)",8,1,0,0
"(935, 933)",8,1,0,0
"(934, 935)",8,1,0,0
"(935, 934)",8,1,0,0
"(934, 936)",8,1,0,0
"(936, 934)",8,1,0,0
"(935, 936)",8,1,0,0
"(936, 935)",8,1,0,0
"(935, 937)",8,1,0,0
"(937, 935)",8,1,0,0
"(936, 937)",8,1,0,0
"(937, 936)",8,1,0,0
"(936, 938)",8,1,0,0
"(938, 936)",8,1,0,0
"(937, 938)",8,1,0,0
"(938, 937)",8,1,0,0
"(937, 939)",8,1,0,0
"(939, 937)",8,1,0,0
"(938, 939)",8,1,0,0
"(939, 938)",8,1,0,0
"(938, 940)",8,1,0,0
"(940, 938)",8,1,0,0
"(939, 940)",8,1,0,0
"(940, 939)",8,1,0,0
"(939, 941)",8,1,0,0
"(941, 939)",8,1,0,0
"(940, 941)",8,1,0,0
"(941, 940)",8,1,0,0
"(940, 942)",8,1,0,0
"(942, 940)",8,1,0,0
"(941, 942)",8,1,0,0
"(942, 941)",8,1,0,0
"(941, 943)",8,1,0,0
"(943, 941)",8,1,0,0
"(942, 943)",8,1,0,0
"(943, 942)",8,1,0,0
"(942, 944)",8,1,0,0
"(944, 942)",8,1,0,0
"(943, 944)",8,1,0,0
"(944, 943)",8,1,0,0
"(943, 945)",8,1,0,0
"(945, 943)",8,1,0,0
"(944, 945)",8,1,0,0
"(945, 944)",8,1,0,0
"(944, 946)",8,1,0,0
"(946, 944)",8,1,0,0
"(945, 946)",8,1,0,0
"(946, 945)",8,1,0,0
"(945, 947)",8,1,0,0
"(947, 945)",8,1,0,0
"(946, 947)",8,1,0,0
"(947, 946)",8,1,0,0
"(946, 948)",8,1,0,0
"(948, 946)",8,1,0,0
"(947, 948)",8,1,0,0
"(948, 947)",8,1,0,0
"(947, 949)",8,1,0,0
"(949, 947)",8,1,0,0
"(948, 949)",8,1,0,0
"(949, 948)",8,1,0,0
"(948, 950)",8,1,0,0
"(950, 948)",8,1,0,0
"(949, 950)",8,1,0,0
"(950, 949)",8,1,0,0
"(949, 951)",8,1,0,0
"(951, 949)",8,1,0,0
"(950, 951)",8,1,0,0
"(951, 950)",8,1,0,0
"(950, 952)",8,1,0,0
"(952, 950)",8,1,0,0
"(951, 952)",8,1,0,0
"(952, 951)",8,1,0,0
"(951, 953)",8,1,0,0
"(953, 951)",8,1,0,0
"(952, 953)",8,1,0,0
"(953, 952)",8,1,0,0
"(952, 954)",8,1,0,0
"(954, 952)",8,1,0,0
"(953, 954)",8,1,0,0
"(954, 953)",8,1,0,0
"(953, 955)",8,1,0,0
"(955, 953)",8,1,0,0
"(954, 955)",8,1,0,0
"(955, 954)",8,1,0,0
"(954, 956)",8,1,0,0
"(956, 954)",8,1,0,0
"(955, 956)",8,1,0,0
"(956, 955)",8,1,0,0
"(955, 957)",8,1,0,0
"(957, 955)",8,1,0,0
"(956, 957)",8,1,0,0
"(957, 956)",8,1,0,0
"(956, 958)",8,1,0,0
"(958, 956)",8,1,0,0
"(957, 958)",8,1,0,0
"(958, 957)",8,1,0,0
"(957, 959)",8,1,0,0
"(959, 957)",8,1,0,0
"(958, 959)",8,1,0,0
"(959, 958)",8,1,0,0
"(958, 960)",8,1,0,0
"(960, 958)",8,1,0,0
"(959, 960)",8,1,0,0
"(960, 959)",8,1,0,0
"(959, 961)",8,1,0,0
"(961, 959)",8,1,0,0
"(960, 961)",8,1,0,0
"(961, 960)",8,1,0,0
"(960, 962)",8,1,0,0
"(962, 960)",8,1,0,0
"(961, 962)",8,1,0,0
"(962, 961)",8,1,0,0
"(961, 963)",8,1,0,0
"(963, 961)",8,1,0,0
"(962, 963)",8,1,0,0
"(963, 962)",8,1,0,0
"(962, 964)",8,1,0,0
"(964, 962)",8,1,0,0
"(963, 964)",8,1,0,0
"(964, 963)",8,1,0,0
"(963, 965)",8,1,0,0
"(965, 963)",8,1,0,0
"(964, 965)",8,1,0,0
"(965, 964)",8,1,0,0
"(964, 966)",8,1,0,0
"(966, 964)",8,1,0,0
"(965, 966)",8,1,0,0
"(966, 965)",8,1,0,0
"(965, 967)",8,1,0,0
"(967, 965)",8,1,0,0
"(966, 967)",8,1,0,0
"(967, 966)",8,1,0,0
"(966, 968)",8,1,0,0
"(968, 966)",8,1,0,0
"(967, 968)",8,1,0,0
"(968, 967)",8,1,0,0
"(967, 969)",8,1,0,0
"(969, 967)",8,1,0,0
"(968, 969)",8,1,0,0
"(969, 968)",8,1,0,0
"(968, 970)",8,1,0,0
"(970, 968)",8,1,0,0
"(969, 970)",8,1,0,0
"(970, 969)",8,1,0,0
"(969, 971)",8,1,0,0
"(971, 969)",8,1,0,0
"(970, 971)",8,1,0,0
"(971, 970)",8,1,0,0
"(970, 972)",8,1,0,0
"(972, 970)",8,1,0,0
"(971, 972)",8,1,0,0
"(972, 971)",8,1,0,0
"(971, 973)",8,1,0,0
"(973, 971)",8,1,0,0
"(972, 973)",8,1,0,0
"(973, 972)",8,1,0,0
"(972, 974)",8,1,0,0
"(974, 972)",8,1,0,0
"(973, 974)",8,1,0,0
"(974, 973)",8,1,0,0
"(973, 975)",8,1,0,0
"(975, 973)",8,1,0,0
"(974, 975)",8,1,0,0
"(975, 974)",8,1,0,0
"(974, 976)",8,1,0,0
"(976, 974)",8,1,0,0
"(975, 976)",8,1,0,0
"(976, 975)",8,1,0,0
"(975, 977)",8,1,0,0
"(977, 975)",8,1,0,0
"(976, 977)",8,1,0,0
"(977, 976)",8,1,0,0
"(976, 978)",8,1,0,0
"(978, 976)",8,1,0,0
"(977, 978)",8,1,0,0
"(978, 977)",8,1,0,0
"(977, 979)",8,1,0,0
"(979, 977)",8,1,0,0
"(978, 979)",8,1,0,0
"(979, 978)",8,1,0,0
"(978, 980)",8,1,0,0
"(980, 978)",8,1,0,0
"(979, 980)",8,1,0,0
"(980, 979)",8,1,0,0
"(979, 981)",8,1,0,0
"(981, 979)",8,1,0,0
"(980, 981)",8,1,0,0
"(981, 980)",8,1,0,0
"(980, 982)",8,1,0,0
"(982, 980)",8,1,0,0
"(981, 982)",8,1,0,0
"(982, 981)",8,1,0,0
"(981, 983)",8,1,0,0
"(983, 981)",8,1,0,0
"(982, 983)",8,1,0,0
"(983, 982)",8,1,0,0
"(982, 984)",8,1,0,0
"(984, 982)",8,1,0,0
"(983, 984)",8,1,0,0
"(984, 983)",8,1,0,0
"(983, 985)",8,1,0,0
"(985, 983)",8,1,0,0
"(984, 985)",8,1,0,0
"(985, 984)",8,1,0,0
"(984, 986)",8,1,0,0
"(986, 984)",8,1,0,0
"(985, 986)",8,1,0,0
"(986, 985)",8,1,0,0
"(985, 987)",8,1,0,0
"(987, 985)",8,1,0,0
"(986, 987)",8,1,0,0
"(987, 986)",8,1,0,0
"(986, 988)",8,1,0,0
"(988, 986)",8,1,0,0
"(987, 988)",8,1,0,0
"(988, 987)",8,1,0,0
"(987, 989)",8,1,0,0
"(989, 987)",8,1,0,0
"(988, 989)",8,1,0,0
"(989, 988)",8,1,0,0
"(988, 990)",8,1,0,0
"(990, 988)",8,1,0,0
"(989, 990)",8,1,0,0
"(990, 989)",8,1,0,0
"(989, 991)",8,1,0,0
"(991, 989)",8,1,0,0
"(990, 991)",8,1,0,0
"(991, 990)",8,1,0,0
"(990, 992)",8,1,0,0
"(992, 990)",8,1,0,0
"(991, 992)",8,1,0,0
"(992, 991)",8,1,0,0
"(991, 993)",8,1,0,0
"(993, 991)",8,1,0,0
"(992, 993)",8,1,0,0
"(993, 992)",8,1,0,0
"(992, 994)",8,1,0,0
"(994, 992)",8,1,0,0
"(993, 994)",8,1,0,0
"(994, 993)",8,1,0,0
"(993, 995)",8,1,0,0
"(995, 993)",8,1,0,0
"(994, 995)",8,1,0,0
"(995, 994)",8,1,0,0
"(994, 996)",8,1,0,0
"(996, 994)",8,1,0,0
"(995, 996)",8,1,0,0
"(996, 995)",8,1,0,0
"(995, 997)",8,1,0,0
"(997, 995)",8,1,0,0
"(996, 997)",8,1,0,0
"(997, 996)",8,1,0,0
"(996, 998)",8,1,0,0
"(998, 996)",8,1,0,0
"(997, 998)",8,1,0,0
"(998, 997)",8,1,0,0
"(997, 999)",8,1,0,0
"(999, 997)",8,1,0,0
"(998, 999)",8,1,0,0
"(999, 998)",8,1,0,0
