flow_id,flow_kind,rank_position_within_kind,rank_sha256,retained_D050,retained_D060,retained_D070,retained_D080,retained_D085,retained_D090,retained_D095,retained_D100,scale
SC_S3_C15_M02,SensorCyclic,185,bd56d15fd2facb15e34b73427dbab702d3b77d2e0ba83761b33f29464941451d,False,False,False,True,True,True,True,True,L
SC_S1_C11_M02,SensorCyclic,186,be982e9d287f291f8ae0e418f51ea4eebc873de688befc6130ed1f7b44d2f045,False,False,False,True,True,True,True,True,L
SC_S2_C10_M03,SensorCyclic,187,bf6dcd963d14f7fe25a9c354deb851015b5f800542e1df1760517c0dc38f50a8,False,False,False,True,True,True,True,True,L
SC_S2_C09_M04,SensorCyclic,188,c046647b80d6fe0b112c31cc4fc6d020334b6b4cc3c2d246c398daf46f36eb15,False,False,False,True,True,True,True,True,L
SC_S3_C14_M02,SensorCyclic,189,c09f3cb09c418a6d9713635fbc7b47b975b8c320bb20ac768c220bf3fcbc202d,False,False,False,True,True,True,True,True,L
SC_S1_C03_M02,SensorCyclic,190,c1f68db9bc255cf5a9b4e8f7b662bb44a5e8be6998488dabd8c141552f9050c7,False,False,False,True,True,True,True,True,L
SC_S1_C07_M01,SensorCyclic,191,c2562add6b83bcb13c872271fca1c9dbacc39c7564df1e6593b3a67bdc61381d,False,False,False,True,True,True,True,True,L
SC_S1_C06_M04,SensorCyclic,192,c2cbb022fcf9d0dbca68731ab9970605af828d235406e79a6329edbfaff8724d,False,False,False,True,True,True,True,True,L
SC_S3_C16_M04,SensorCyclic,193,c3248d20e336fd9ba7be1ba043e8b0091268e49f220cd8b2543e184327e8e828,False,False,False,True,True,True,True,True,L
SC_S4_C16_M04,SensorCyclic,194,c4042ca20b291b324f20e5c29be3622b0ea1932488a6c8fdcd317b734dc848ed,False,False,False,True,True,True,True,True,L
SC_S3_C15_M01,SensorCyclic,195,c4062683058c2faac2d187db7e31c4e8fc3f714f9bd80485fe7ccf9c7dd63410,False,False,False,True,True,True,True,True,L
SC_S1_C07_M04,SensorCyclic,196,c4096d22918c459e26712bde1417ef2edf71bb7de72aeb107e353c38fb4306db,False,False,False,True,True,True,True,True,L
SC_S4_C02_M03,SensorCyclic,197,c4c39cabfd5a1ece8e016c112c5f4627226e39fc94d979629b09533a7d534f31,False,False,False,True,True,True,True,True,L
SC_S4_C16_M02,SensorCyclic,198,c98334ece6b5ab4fc3d2137c154559b2c43212e51281a2dfa22510461e2341fd,False,False,False,True,True,True,True,True,L
SC_S2_C10_M04,SensorCyclic,199,ca3d7fc663785b56157d08a49501930f50ec0a3508bcaec02d87c9c6076c0797,False,False,False,True,True,True,True,True,L
SC_S4_C03_M02,SensorCyclic,200,caa74a0243e67268ecd14f2c49e1556711de6ad62ae27f69f4f428ba24e25465,False,False,False,True,True,True,True,True,L
SC_S4_C11_M02,SensorCyclic,201,cac5f653a64fae3d7b2a2366be5fddfa7949417ca70769081ee3b8f1bca86423,False,False,False,True,True,True,True,True,L
SC_S1_C10_M02,SensorCyclic,202,cae3b3caccc261a4bd35bbc1bb8990832ada856c1c429ed7521812b17d412759,False,False,False,True,True,True,True,True,L
SC_S4_C10_M03,SensorCyclic,203,cba379f76ff1dedd81526ca7ff939c6b4c66bcd44c08ecfef6ca8c6d6006386a,False,False,False,True,True,True,True,True,L
SC_S4_C10_M01,SensorCyclic,204,cbfc134b9cec2db85d8b47bd263ba4dc7c95ffa364c2466ab49a3ca5ceb51239,False,False,False,True,True,True,True,True,L
SC_S1_C16_M04,SensorCyclic,205,cd2e0fcf4c0f5b50cef613796faddf1c780467e0d69547d7d9706fc6bdb6a7df,False,False,False,False,True,True,True,True,L
SC_S3_C03_M02,SensorCyclic,206,d00850fba490394a5e1a8002c31b777ac736a37a91e8f5e97983eb376d3314ea,False,False,False,False,True,True,True,True,L
SC_S2_C02_M01,SensorCyclic,207,d0199929a4c7cba4a5eb523fb665fd902d0127ae365d997b663708b4b3f57a20,False,False,False,False,True,True,True,True,L
SC_S3_C01_M02,SensorCyclic,208,d0c530bd776a0a208a8faf8231320a92f73b6ec1a44e2aaf2e30f8646001996d,False,False,False,False,True,True,True,True,L
SC_S3_C16_M02,SensorCyclic,209,d1bb81f9965b4bea7d07ab1895873c490eca87929c02a64f90fc305da3716e6a,False,False,False,False,True,True,True,True,L
SC_S3_C01_M03,SensorCyclic,210,d3688cfe4838d27cdf2cbe8e4870873593f92c2beab07a70160c77bdc00421ba,False,False,False,False,True,True,True,True,L
SC_S2_C02_M04,SensorCyclic,211,d4bb43bd2520ff294a9b6cce923e682ef6cc27ccf4ef2419d53a21995929c5ce,False,False,False,False,True,True,True,True,L
SC_S3_C10_M01,SensorCyclic,212,d52fe0307d6b2c3e29dc92ffc877a5a8ef451e82eedddfbfb9f87d0de1a22d00,False,False,False,False,True,True,True,True,L
SC_S3_C13_M04,SensorCyclic,213,d53216264fdb89ead798d864faad927a2bf2935779057131d6ddaff08b1e3f0f,False,False,False,False,True,True,True,True,L
SC_S3_C11_M04,SensorCyclic,214,d566a7ad2fc635156e48487eeae5a5ccfa136597a1c01d35c009eb459a996f98,False,False,False,False,True,True,True,True,L
SC_S4_C03_M03,SensorCyclic,215,d58054f58d8e05e3742cb4602b732de9d044244220d7de78ce50be7e958375b0,False,False,False,False,True,True,True,True,L
SC_S1_C10_M03,SensorCyclic,216,d660d186ca21819a129f51897018a179684d06a8db244f3f0d733a249c7a87bc,False,False,False,False,True,True,True,True,L
SC_S1_C10_M04,SensorCyclic,217,d769cac312488adbd03e374ef71cf696921e476b1740fec2a7d4f636175816f6,False,False,False,False,True,True,True,True,L
SC_S3_C09_M04,SensorCyclic,218,d96576912b6a396c663f56f53bc8b5edceda81f1c8a9bf6632e4cbd52fde687f,False,False,False,False,False,True,True,True,L
SC_S4_C07_M01,SensorCyclic,219,dc0afc635f9ce138c756a3dc7bbce080ef218318814b273a349474479af67e58,False,False,False,False,False,True,True,True,L
SC_S4_C15_M01,SensorCyclic,220,dd1b9d0cd2055b947d5328d3111e16e1223d1779a1308909a281d693d99a70f0,False,False,False,False,False,True,True,True,L
SC_S2_C04_M02,SensorCyclic,221,de13af702cb544a3979ced0d222cd45469f12a6d40065866a7819d2a22c78d66,False,False,False,False,False,True,True,True,L
SC_S2_C05_M03,SensorCyclic,222,e0c8c7c1356afbcddd9ed5be02fa9c14042209f337226d976f01f8d67e7ac800,False,False,False,False,False,True,True,True,L
SC_S3_C12_M03,SensorCyclic,223,e2def57e228f65695e8ecdcbf4428739f8bd176c10a79b45b28f81b7498affad,False,False,False,False,False,True,True,True,L
SC_S4_C06_M01,SensorCyclic,224,e31648561618e93004262126f0f7105b97cafcda1033b2d030368860959e300e,False,False,False,False,False,True,True,True,L
SC_S4_C05_M01,SensorCyclic,225,e5a0d1f59298a8a106ca5ff85b997c6e049dd83248bf6497750a3e802e84c2f3,False,False,False,False,False,True,True,True,L
SC_S4_C14_M02,SensorCyclic,226,e5cec6080e1c55501067777e4d9b8c9dc90fb80d2be1a7ef1e51d858f95403f9,False,False,False,False,False,True,True,True,L
SC_S3_C15_M04,SensorCyclic,227,e7c64c46b3834b9a6b080395bfe30deea5741bff6c27f4dbc6bb3008d7422ff0,False,False,False,False,False,True,True,True,L
SC_S4_C02_M02,SensorCyclic,228,e841921334d645eb80ae404e3bf8e7994644a00c76eb685a44af4eb8bc9df45d,False,False,False,False,False,True,True,True,L
SC_S4_C02_M04,SensorCyclic,229,ea20aca4f7dcdd3290f1a70e8ce16537885f627e7d4ee92effdaca993a49e1fa,False,False,False,False,False,True,True,True,L
SC_S4_C16_M01,SensorCyclic,230,ead0d296d6bf818b4e49a414cb7313a3f90bc740f8e9aa0586019e34a23a6d40,False,False,False,False,False,True,True,True,L
SC_S1_C13_M02,SensorCyclic,231,eb741f3ae03c06512c579a3d172bc423764d1f9dadcbc14fbc575c113a864ef0,False,False,False,False,False,False,True,True,L
SC_S4_C15_M03,SensorCyclic,232,ebc1acd4cdcb580c1e17f5b35e4b8f24981fec2104f762266276739ac0cfcd2b,False,False,False,False,False,False,True,True,L
SC_S1_C03_M01,SensorCyclic,233,ebc2e242239956e228da573f8a91c1a8fc5e84c26323ee7ea58aa0ca36924751,False,False,False,False,False,False,True,True,L
SC_S3_C11_M02,SensorCyclic,234,ec3d6d4e871936b30ba873bd27f2ba4815d213cae00375f98ba65859aa3ab783,False,False,False,False,False,False,True,True,L
SC_S4_C08_M02,SensorCyclic,235,f0621f2c366e8e10d341f6e67c00451419370461b8b348634b154347e5231628,False,False,False,False,False,False,True,True,L
SC_S1_C13_M04,SensorCyclic,236,f0a7863b96956052d9c93dd4b95cf340a6330f61c6af941cd014954d19cd16c5,False,False,False,False,False,False,True,True,L
SC_S2_C12_M04,SensorCyclic,237,f0eadf041bb43fa750ed02a2e51a3582ce7c98fd5a6c3ad25e67400af416dae1,False,False,False,False,False,False,True,True,L
SC_S4_C10_M02,SensorCyclic,238,f0f029741c61857b08026c5acdc43e63b0b65a0c812858872d9ee4f60fb2ee59,False,False,False,False,False,False,True,True,L
SC_S4_C13_M04,SensorCyclic,239,f10b9744d5839e936e500f6c8e8a285ce02a4b6c8f2e882c2974e001f49d0fbe,False,False,False,False,False,False,True,True,L
SC_S2_C15_M02,SensorCyclic,240,f1acd2d7080a99c0df1c8969e88949bd9865c8ccc8a1eeb15e6e5e72ba9d1b30,False,False,False,False,False,False,True,True,L
SC_S3_C11_M03,SensorCyclic,241,f25c3f32f02638ebb4462382c32c0f29fa07bcdb312f1e3e7d992f4fcd21517a,False,False,False,False,False,False,True,True,L
SC_S2_C16_M04,SensorCyclic,242,f32544ac6befdd2813e4941755edb5b9c05a15b257ce7860925473e1fcccf9ad,False,False,False,False,False,False,True,True,L
SC_S3_C14_M03,SensorCyclic,243,f3c01439fd146790a6846769bbe3803d536dc9bbfd67c084e9c1f5cc41c56f13,False,False,False,False,False,False,True,True,L
SC_S2_C07_M02,SensorCyclic,244,f3fa301991583e1554bffc1fb26fd4e6f8cb7432386b4fe6f0ccaa907ab1fd5d,False,False,False,False,False,False,False,True,L
SC_S4_C05_M04,SensorCyclic,245,f4c458c1c7a303ec393095de4be6e5352e39c94a897574eccb116bb1cf31b90e,False,False,False,False,False,False,False,True,L
SC_S1_C08_M03,SensorCyclic,246,f5324926308710e907e3651e0541f8713ac7e4ad4b8fe0839449d1e0de2edb31,False,False,False,False,False,False,False,True,L
SC_S3_C09_M01,SensorCyclic,247,f59ee9258c27d8dcc0208b1dedd9bb14804430b72aa550ecca4fa1e91075a83b,False,False,False,False,False,False,False,True,L
SC_S2_C16_M03,SensorCyclic,248,f7b4b6a1f11b24f0175d21147fd8c87dbd697b1d6347339e9394218cb1ab788c,False,False,False,False,False,False,False,True,L
SC_S2_C11_M02,SensorCyclic,249,f81301cd8b38a8c23180b794b2c5a7adeeff6c300e9f79035df5e7f1c44c6823,False,False,False,False,False,False,False,True,L
SC_S4_C11_M01,SensorCyclic,250,f83ce3208c2f08628b9482cb9c57a9916bef582ba0c2011e2f3a7cb1548bbb2a,False,False,False,False,False,False,False,True,L
SC_S1_C02_M01,SensorCyclic,251,f94df05e14582dfa1804e3818732b856968a3efd2fa0ebd0e02222393a99f22d,False,False,False,False,False,False,False,True,L
SC_S1_C16_M02,SensorCyclic,252,f999f67072a8d6aae485a580ae198e1fcecbb300ad7e88192aff70f8b98ea881,False,False,False,False,False,False,False,True,L
SC_S2_C14_M01,SensorCyclic,253,f9e509d4f7ab9c7d52b05a686009abd479ba23e7c3f2aaa40b1bfe1679b9ed40,False,False,False,False,False,False,False,True,L
SC_S3_C08_M01,SensorCyclic,254,fa05df0bf70c5d91f7df9bc68fafed02e261a9e991afd781ce14c0e89556839e,False,False,False,False,False,False,False,True,L
SC_S3_C13_M03,SensorCyclic,255,fd5b51e1df9cc60073dd02c63b664383dd12517f7d9232e63e29af2b51d4c067,False,False,False,False,False,False,False,True,L
SC_S1_C14_M04,SensorCyclic,256,fe3368aaf73cbcce90e4693cd8ec69c0411554ee1fabfebc68218e9752051b02,False,False,False,False,False,False,False,True,L
SF_S2_C02_M04,SensorFast,1,0012e5ad07309698835cada5675936f13617f8be8d77d4c887ac6cd6463e5a9c,True,True,True,True,True,True,True,True,L
SF_S3_C01_M03,SensorFast,2,0063bf6a38999195279b027632fe48fde167a7fcbffdcd1afdcea0da25e96cd3,True,True,True,True,True,True,True,True,L
SF_S4_C08_M02,SensorFast,3,00e7b4c26045aa8b05d64c6ee79718518668f9e64342350a1404ef9fc71066ef,True,True,True,True,True,True,True,True,L
SF_S1_C07_M03,SensorFast,4,01f51ebbfc4fc0658b507e38f9383f71cc70ea207c8eddce0fe9ec5807bc48d0,True,True,True,True,True,True,True,True,L
SF_S4_C14_M01,SensorFast,5,03e5d4109e2cafd051c5f79fba1c8c92d2bb1962b580446d74c9062f158eb183,True,True,True,True,True,True,True,True,L
SF_S4_C04_M02,SensorFast,6,0409d0bd6f2e39e323bee0775c491988938379393cb53463a4214a51544c1b9b,True,True,True,True,True,True,True,True,L
SF_S2_C11_M03,SensorFast,7,04344c71c6fcffef6962ef62cc3682fd92d8247e8a7f65d335128eff5cabbbe3,True,True,True,True,True,True,True,True,L
SF_S2_C15_M04,SensorFast,8,04f3371215911c7482e19286204b3803c62984c34bc5413c24b2d2a63214e1ef,True,True,True,True,True,True,True,True,L
SF_S1_C02_M01,SensorFast,9,05948883d8891038c3a5cee608062208adc5158636967071683f14d2651e6f28,True,True,True,True,True,True,True,True,L
SF_S3_C02_M02,SensorFast,10,08de45039aa8e15fb2e22a56c6f329397d05af09c73c723269d2a10d85dcc6a7,True,True,True,True,True,True,True,True,L
SF_S4_C13_M03,SensorFast,11,09a4fa1490df3ad8596768916d6cb2cd5be32173791a8f40b8d2613b15ec2d56,True,True,True,True,True,True,True,True,L
SF_S3_C09_M02,SensorFast,12,09d293ad1e028a661e09ad506189120de9cc158ce54ca054bd8916808a93be6f,True,True,True,True,True,True,True,True,L
SF_S3_C06_M04,SensorFast,13,09f055075d2472aefc7f19cd2d0a1ee42fc286c61ffbc467d034bb675650041a,True,True,True,True,True,True,True,True,L
SF_S1_C12_M04,SensorFast,14,0c1d12de30a81a9058ef1243034cfed266e470b35eea3bc375eca8f224aef7fe,True,True,True,True,True,True,True,True,L
SF_S3_C07_M03,SensorFast,15,0d6d935eeca71eb61d2f8da1e0e6e63341fa0d670beba8ff3f2c0ceb304d57c6,True,True,True,True,True,True,True,True,L
SF_S4_C07_M02,SensorFast,16,0f04a0d962b3eb1e46c33468453ba0d545051d51d67361a26654880396aec387,True,True,True,True,True,True,True,True,L
SF_S2_C01_M01,SensorFast,17,10cd5d8820eabb768b7c3c18c0cf4be3fbdaa74b5d565b8037620dcabc7ac66c,True,True,True,True,True,True,True,True,L
SF_S2_C08_M04,SensorFast,18,10e320ae03cb39cddc8e8762dda26e603c1f707287012b1a72998a3a31d9a9d4,True,True,True,True,True,True,True,True,L
SF_S4_C06_M02,SensorFast,19,11391ada84e8ee3ec7487dbe10363f3ee578db18cb1682624a793802599c93bb,True,True,True,True,True,True,True,True,L
SF_S3_C15_M02,SensorFast,20,114bf12299806f5ecb510dd8cfb5953e0c3f09abdc422f9c9936bb6fb4bfb850,True,True,True,True,True,True,True,True,L
SF_S2_C10_M02,SensorFast,21,129386a1188572de564420cd65dd2746316245659b5795d51212f7640dc0484f,True,True,True,True,True,True,True,True,L
SF_S4_C05_M01,SensorFast,22,13107b9ef9b30f7ebd40875e497871542b9aaba8f738b425ebf47826cab0d751,True,True,True,True,True,True,True,True,L
SF_S2_C13_M01,SensorFast,23,14bf2b5fd4acf48408f86b96a0de2d12b827fb898b305d8d53e895ba26225daa,True,True,True,True,True,True,True,True,L
SF_S4_C01_M02,SensorFast,24,15531a19f88187adcbf978cc794bd149baba55b576888e9b95c8c56698b7b52a,True,True,True,True,True,True,True,True,L
SF_S2_C12_M02,SensorFast,25,18c76dac4a47a516edf46cc49cd878aeed15ee4b486fe8c6e119f337d9a9d2df,True,True,True,True,True,True,True,True,L
SF_S2_C13_M02,SensorFast,26,18d2f61171b6c7dafc375fa69ec5bcb5e3ce0abcdb76c2d9a3003acb12ee96dc,True,True,True,True,True,True,True,True,L
SF_S2_C06_M03,SensorFast,27,1a612821eb8233a6306ea8b8005c5ac8bc27cbffbd8c0c0234861e35aff76cd1,True,True,True,True,True,True,True,True,L
SF_S2_C06_M02,SensorFast,28,1bb89c982e21b5d53a1cd054fceb86866db6fa62b9770778a7c6f95371952bb0,True,True,True,True,True,True,True,True,L
SF_S2_C03_M04,SensorFast,29,1ca3e97372ae340826c8ed734069b7bfb459bb0db89f6726ea7d252d7c2ef479,True,True,True,True,True,True,True,True,L
SF_S1_C03_M02,SensorFast,30,1de4025ac08976ecf547247279757ee80b8274a7715565ad8b9afa18b713a5bb,True,True,True,True,True,True,True,True,L
SF_S2_C06_M01,SensorFast,31,1e36c9c36b8c8a472789fe81a3b122b19260b0314a73e45d6400503364ae8777,True,True,True,True,True,True,True,True,L
SF_S2_C07_M03,SensorFast,32,21db1332e9de98af974c07efdf2f52d0337e5eef8294e574f92eb7408f885b2d,True,True,True,True,True,True,True,True,L
SF_S1_C16_M01,SensorFast,33,22d41d4c5bf25f37dc57e6da5439e54f32142111723d5e680113c5909417f912,True,True,True,True,True,True,True,True,L
SF_S3_C05_M03,SensorFast,34,22f67dc6fc5903c78469c52216f12e0ecd26efe9ccbf8979595a4843e58ce104,True,True,True,True,True,True,True,True,L
SF_S3_C13_M01,SensorFast,35,2339c080224c28f36993810487636d17beff468f4c14aaae0720b90fa62b90c8,True,True,True,True,True,True,True,True,L
SF_S3_C16_M04,SensorFast,36,243be072c8e5de0d7ed3ed1d8d424649ade848f6e4ebd4abe1b03529a9734629,True,True,True,True,True,True,True,True,L
SF_S3_C03_M04,SensorFast,37,24686cc8511c2b2a59318a6b9165a2d4cb7458c2e89f6e0d97f29e6dee4aaf31,True,True,True,True,True,True,True,True,L
SF_S2_C15_M01,SensorFast,38,249ec86fcf907bc36eed69f1838b5722ab65d8e02d14f82526dede1485d19a8d,True,True,True,True,True,True,True,True,L
SF_S2_C09_M02,SensorFast,39,2651dc7c789dec630be7762529266683c4c1129526baa98068eff13559dec2a3,True,True,True,True,True,True,True,True,L
SF_S1_C03_M04,SensorFast,40,274a8d31f00eb4133542942cf3bc54fc255f3ee5f3e706149c1cac1ac4647c3c,True,True,True,True,True,True,True,True,L
SF_S2_C14_M01,SensorFast,41,27648dfe0821938b7fe08f3feaaaaa895cf9c7406b6c027f307ce04c2769a4d6,True,True,True,True,True,True,True,True,L
SF_S1_C02_M03,SensorFast,42,27f71ddce2ef56a8cbfbb64fd3e1d0058633237f61699e07b092b036f3e1aa99,True,True,True,True,True,True,True,True,L
SF_S3_C07_M01,SensorFast,43,2805300c0c54f20b47101770960c1f143dbad02c47fd4522ba3ec58c739d691e,True,True,True,True,True,True,True,True,L
SF_S4_C01_M04,SensorFast,44,2af3576ae39a263ef9de7f070ff1aedbe8a38a8f57533d489b939ff62ecf14aa,True,True,True,True,True,True,True,True,L
SF_S1_C06_M02,SensorFast,45,2d8d79db6e97f84d86a3f4aaa6c06169166bf5d036269391e52a769f6ec2ed52,True,True,True,True,True,True,True,True,L
SF_S4_C06_M03,SensorFast,46,2e8306af27e94f6298add629dc391e2b4e45c9549feffc97bfcb779f6a6052d2,True,True,True,True,True,True,True,True,L
SF_S1_C12_M01,SensorFast,47,2e8a0a343bb8cb2ed5392d9fee7a29b4a78dff30bc0af41bb0c4ebc12006b4b1,True,True,True,True,True,True,True,True,L
SF_S1_C10_M03,SensorFast,48,306d6cb4518ea595db15ff2e2e24cfb74fee9401a28bcfb39ce4dae3cc448afb,True,True,True,True,True,True,True,True,L
SF_S4_C07_M01,SensorFast,49,3149ca5dcd3c5144951eb650cad3b5e107fca42d773ed7bf70ca3e6f1a7e069b,True,True,True,True,True,True,True,True,L
SF_S1_C05_M04,SensorFast,50,34799ed34b18e8e400facd6d2595d72c48a033afdbb2f89a8b80193621d26729,True,True,True,True,True,True,True,True,L
SF_S4_C15_M03,SensorFast,51,34b4b0ce73098a8afb3298406a90bfb7fd8e0102ad12178b9d3f1023964204db,True,True,True,True,True,True,True,True,L
SF_S3_C10_M02,SensorFast,52,3604d604f87da37e2ffddf90dd224251f9012063f3bbfa35661f23d608399dd3,True,True,True,True,True,True,True,True,L
SF_S2_C11_M01,SensorFast,53,36f35da98bf0cbf1b62dd52ce37e6e26cbacfb575def9e75a651f8519696a492,True,True,True,True,True,True,True,True,L
SF_S3_C14_M03,SensorFast,54,37eafba61bc08b2c8b9a2e4ec2da3a597655ca85a5eaae4c17d92c4014dc2fb9,True,True,True,True,True,True,True,True,L
SF_S1_C09_M01,SensorFast,55,39ecd76eef30937da90aa38b140c0b0487df9426094a62748bb57a048a7a3609,True,True,True,True,True,True,True,True,L
SF_S2_C09_M03,SensorFast,56,3a45348c0104a4f69a95f5ad622c890dd2f5f9d56707d927b6665d4acd8cd384,True,True,True,True,True,True,True,True,L
SF_S2_C08_M01,SensorFast,57,3a54d913e1847b9c49672dce03fc48d6e47ff4d6c7c06017d1d1d4fd6131c1c4,True,True,True,True,True,True,True,True,L
SF_S4_C15_M01,SensorFast,58,3ab35609874f174db72710b4b12294d867d4dc6e85a2949fc793dcd9688ebf2c,True,True,True,True,True,True,True,True,L
SF_S4_C06_M04,SensorFast,59,3c280a5a1cb62011f6f5a68f31f62f5881c39ecadd673918d126dbfcf7c355e4,True,True,True,True,True,True,True,True,L
SF_S4_C03_M03,SensorFast,60,3d213332b18cf78c341e075f741277469702c7fdfe752c343a57e3a39a13f8cc,True,True,True,True,True,True,True,True,L
SF_S1_C14_M02,SensorFast,61,3f8e7e6580707ef1fd317c4aae26b0f938da848b294e9eb4f55abc00183ed4ea,True,True,True,True,True,True,True,True,L
SF_S3_C13_M03,SensorFast,62,434f08381bd33f13371fc70f61e72da48bf19d197d072d01f9cf093d1f632b14,True,True,True,True,True,True,True,True,L
SF_S1_C10_M02,SensorFast,63,442679dcb873ec2c990fea0df2f0ae31b6a4c76c71871a2ffa4513d830b07cd1,True,True,True,True,True,True,True,True,L
SF_S4_C11_M01,SensorFast,64,4623c797471dceb03861d7d6ace86ea8f7b55da751cd622597596548d9cc6fc5,True,True,True,True,True,True,True,True,L
SF_S3_C01_M01,SensorFast,65,4879373e64b86db4249c89397297bc88cdbbfb261a9deb635c5014fe0d51feab,True,True,True,True,True,True,True,True,L
SF_S4_C03_M04,SensorFast,66,48f05b68b09df97c24bb1479b8226ba0899c3166fbc26c8f66fae5e9184309b3,True,True,True,True,True,True,True,True,L
SF_S1_C08_M03,SensorFast,67,496dda4dca3c266ae7baac00256b6096ed907897e0aab82f3a16392823a2e305,True,True,True,True,True,True,True,True,L
SF_S4_C15_M04,SensorFast,68,4a3218f2c8fb79eaa748d0a359dc62442dd6223ac0a73efa1ae66e6d09472609,True,True,True,True,True,True,True,True,L
SF_S1_C10_M01,SensorFast,69,4a8cdc125a394780d18ce0848b807b22599c2ede272be33120b5a571521ee602,True,True,True,True,True,True,True,True,L
SF_S4_C10_M02,SensorFast,70,4afa60d2b0b10a5917c01016716dd2d4b32e70d52b639ba85bf7b1bb22a1e800,True,True,True,True,True,True,True,True,L
SF_S2_C04_M04,SensorFast,71,4c1fc1cfee4da3c189fb7742a900915ba174eecd843693f4834a429aa3f4523f,True,True,True,True,True,True,True,True,L
SF_S3_C12_M02,SensorFast,72,4c476882964ae59d4bb86b5bd6e6c3f4f0c3e8484a73a1dc33913fbc5b512334,True,True,True,True,True,True,True,True,L
SF_S1_C06_M01,SensorFast,73,4dd060c3fc754e2264571efdac00f043fbc7448d27c4553381f7c404fb4cb32c,True,True,True,True,True,True,True,True,L
SF_S1_C11_M04,SensorFast,74,4e4178ab2e46420305a43979129735f1c5f133bdcabd6018219b99b0c9dff4c0,True,True,True,True,True,True,True,True,L
SF_S4_C08_M03,SensorFast,75,4f1c25ba970003abbc1980527a047ffcc23c359fb9d157573fb01feecfa91624,True,True,True,True,True,True,True,True,L
SF_S4_C12_M02,SensorFast,76,52d6f398c441b3c106e9b6a93a48aff94bd694d0f9ecca75211b19947bb7cac0,True,True,True,True,True,True,True,True,L
SF_S4_C13_M02,SensorFast,77,5341d053152bc6b1caf70e9ccee85ffac52cc8009b2fd4f4669721267ebc2b5f,True,True,True,True,True,True,True,True,L
SF_S1_C04_M04,SensorFast,78,535f199b8046bec97bc49537f726fa8bbfe277fc704d7c7583673e736b42f978,True,True,True,True,True,True,True,True,L
SF_S2_C09_M04,SensorFast,79,54396f66d7cfd7e64adaf7c1da514c9161aa7e44cd15bc9dac4bff2c961e1040,True,True,True,True,True,True,True,True,L
SF_S4_C01_M03,SensorFast,80,54b1ecd7cebe3279286e6b77f27f7d808eb828f755cb13f553b920afaa7502f7,True,True,True,True,True,True,True,True,L
SF_S2_C07_M01,SensorFast,81,54b71715944f17f094e2c52271261061033a9a609d2c115db5d83a2ed4667d15,True,True,True,True,True,True,True,True,L
SF_S1_C09_M04,SensorFast,82,55257ee05133047b53c39cbdcf0a7de392b60fcfdbeec7c7ccdc125d7b5c46f3,True,True,True,True,True,True,True,True,L
SF_S2_C06_M04,SensorFast,83,55cc54512e80986cf3c8ae1e0d575570d0c033d9b39525597ae7481ee60f8e7e,True,True,True,True,True,True,True,True,L
SF_S4_C12_M01,SensorFast,84,57126537bb479271c691dcd303ebca0bf988b3c144c5aebf1b388f27569a6131,True,True,True,True,True,True,True,True,L
SF_S2_C04_M01,SensorFast,85,582a2a254a3c7248e95ec2a7a6d39ea3c0f0fb38f764fa0d225a72058137a0d7,True,True,True,True,True,True,True,True,L
SF_S1_C08_M02,SensorFast,86,58d203547d77640954d1788cc3bf3d7a6dc24b44c006f812ed274f76531a1b85,True,True,True,True,True,True,True,True,L
SF_S4_C14_M04,SensorFast,87,5b8566d813f0d717341397b933546a560e5ddba4d4a54073338fcb1bf19d3120,True,True,True,True,True,True,True,True,L
SF_S3_C04_M03,SensorFast,88,5c9abf8098bba095b85845e84159037f26b37215e0df6fa23736241efb33e4a0,True,True,True,True,True,True,True,True,L
SF_S3_C14_M01,SensorFast,89,609c622a69fb2de705e4c6ff9c04b3cc7a4ab64885a79e3bd4c2760e6c2ae803,True,True,True,True,True,True,True,True,L
SF_S2_C13_M04,SensorFast,90,62da4eeb8724713de5c967bf2c116c7ddca227e56853839b0c2c35525f414a76,True,True,True,True,True,True,True,True,L
SF_S2_C14_M03,SensorFast,91,642ee531b96aa9af325360cc2ea77e0f102ddb8cdcb0907212bf822f41c09270,True,True,True,True,True,True,True,True,L
SF_S4_C02_M01,SensorFast,92,6472cfb600f13e44de60980ef1752f9556add6c3d62d8b802ef97c84bb8ffe64,True,True,True,True,True,True,True,True,L
SF_S1_C15_M01,SensorFast,93,64b5fb8852c2a950a55d7dbbcebe531e7b3b8987a3254205a848c4cb4bba3d33,True,True,True,True,True,True,True,True,L
SF_S3_C03_M02,SensorFast,94,6573f651efa4bc95be3f0acb79e9c0d2835ab943489c175a2ac3d34493a0c866,True,True,True,True,True,True,True,True,L
SF_S1_C14_M01,SensorFast,95,660aa5abc929eaace3a781405b7d70a82f1090fca6fb53e52f98770f74509476,True,True,True,True,True,True,True,True,L
SF_S1_C13_M02,SensorFast,96,678fccf41c29589d0ba2ef68054520f965020d176181ce5e79428eccf83ce4da,True,True,True,True,True,True,True,True,L
SF_S1_C11_M02,SensorFast,97,681cdc1b8d1250a94e18f2334ba2a54f623c79f172fb22a735e82362ddf16a13,True,True,True,True,True,True,True,True,L
SF_S4_C06_M01,SensorFast,98,6a90a9f3b6f800c1ef123a824b6094597652a31f6ae58336ef16ca883541cb46,True,True,True,True,True,True,True,True,L
