checker_semantics_verified,crosses_hyperperiod_boundary,derived_deadline_ns,derived_scenario,flow_id,last_absolute_deadline_ns,last_instance_release_ns,period_ns,release_ns,scenario
True,True,500000,L_REDSTAR_A133,CMD_PLC_C03_M01_A1_C03_M01,8060600,7560600,500000,60600,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C03_M01_A2_C03_M01,8018900,7518900,500000,18900,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C03_M01_A3_C03_M01,8013700,7513700,500000,13700,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C03_M01_A4_C03_M01,8054700,7554700,500000,54700,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C03_M02_A1_C03_M02,8075600,7575600,500000,75600,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C03_M02_A2_C03_M02,8054200,7554200,500000,54200,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C03_M02_A3_C03_M02,8018100,7518100,500000,18100,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C03_M02_A4_C03_M02,8011300,7511300,500000,11300,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C03_M03_A1_C03_M03,8087900,7587900,500000,87900,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C03_M03_A2_C03_M03,8045300,7545300,500000,45300,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C03_M03_A3_C03_M03,8003900,7503900,500000,3900,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C03_M03_A4_C03_M03,8083800,7583800,500000,83800,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C03_M04_A1_C03_M04,8029800,7529800,500000,29800,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C03_M04_A2_C03_M04,8036000,7536000,500000,36000,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C03_M04_A3_C03_M04,8082600,7582600,500000,82600,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C03_M04_A4_C03_M04,8018100,7518100,500000,18100,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C04_M01_A1_C04_M01,8003400,7503400,500000,3400,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C04_M01_A2_C04_M01,8027600,7527600,500000,27600,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C04_M01_A3_C04_M01,8075500,7575500,500000,75500,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C04_M01_A4_C04_M01,8044700,7544700,500000,44700,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C04_M02_A1_C04_M02,8032400,7532400,500000,32400,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C04_M02_A2_C04_M02,8084300,7584300,500000,84300,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C04_M02_A3_C04_M02,8014200,7514200,500000,14200,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C04_M02_A4_C04_M02,8074300,7574300,500000,74300,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C04_M03_A1_C04_M03,8096000,7596000,500000,96000,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C04_M03_A2_C04_M03,8013000,7513000,500000,13000,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C04_M03_A3_C04_M03,8009900,7509900,500000,9900,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C04_M03_A4_C04_M03,8072300,7572300,500000,72300,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C04_M04_A1_C04_M04,8066600,7566600,500000,66600,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C04_M04_A2_C04_M04,8012200,7512200,500000,12200,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C04_M04_A3_C04_M04,8045100,7545100,500000,45100,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C04_M04_A4_C04_M04,8040400,7540400,500000,40400,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C05_M01_A1_C05_M01,8067900,7567900,500000,67900,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C05_M01_A2_C05_M01,8081300,7581300,500000,81300,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C05_M01_A3_C05_M01,8031700,7531700,500000,31700,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C05_M01_A4_C05_M01,8087600,7587600,500000,87600,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C05_M02_A1_C05_M02,8015400,7515400,500000,15400,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C05_M02_A2_C05_M02,8073800,7573800,500000,73800,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C05_M02_A3_C05_M02,8088600,7588600,500000,88600,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C05_M02_A4_C05_M02,8043400,7543400,500000,43400,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C05_M03_A1_C05_M03,8031800,7531800,500000,31800,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C05_M03_A2_C05_M03,8096100,7596100,500000,96100,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C05_M03_A3_C05_M03,8067700,7567700,500000,67700,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C05_M03_A4_C05_M03,8065300,7565300,500000,65300,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C05_M04_A1_C05_M04,8082200,7582200,500000,82200,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C05_M04_A2_C05_M04,8004900,7504900,500000,4900,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C05_M04_A3_C05_M04,8014300,7514300,500000,14300,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C05_M04_A4_C05_M04,8033100,7533100,500000,33100,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C06_M01_A1_C06_M01,8001100,7501100,500000,1100,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C06_M01_A2_C06_M01,8018500,7518500,500000,18500,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C06_M01_A3_C06_M01,8099400,7599400,500000,99400,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C06_M01_A4_C06_M01,8048900,7548900,500000,48900,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C06_M02_A1_C06_M02,8059400,7559400,500000,59400,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C06_M02_A2_C06_M02,8059500,7559500,500000,59500,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C06_M02_A3_C06_M02,8098500,7598500,500000,98500,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C06_M02_A4_C06_M02,8097900,7597900,500000,97900,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C06_M03_A1_C06_M03,8008500,7508500,500000,8500,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C06_M03_A2_C06_M03,8038600,7538600,500000,38600,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C06_M03_A3_C06_M03,8096400,7596400,500000,96400,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C06_M03_A4_C06_M03,8082500,7582500,500000,82500,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C06_M04_A1_C06_M04,8021700,7521700,500000,21700,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C06_M04_A2_C06_M04,8024100,7524100,500000,24100,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C06_M04_A3_C06_M04,8026300,7526300,500000,26300,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C06_M04_A4_C06_M04,8000300,7500300,500000,300,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C07_M01_A1_C07_M01,8068700,7568700,500000,68700,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C07_M01_A2_C07_M01,8097500,7597500,500000,97500,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C07_M01_A3_C07_M01,8084300,7584300,500000,84300,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C07_M01_A4_C07_M01,8029500,7529500,500000,29500,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C07_M02_A1_C07_M02,8017500,7517500,500000,17500,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C07_M02_A2_C07_M02,8098200,7598200,500000,98200,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C07_M02_A3_C07_M02,8030900,7530900,500000,30900,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C07_M02_A4_C07_M02,8039900,7539900,500000,39900,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C07_M03_A1_C07_M03,8076100,7576100,500000,76100,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C07_M03_A2_C07_M03,8058100,7558100,500000,58100,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C07_M03_A3_C07_M03,8000100,7500100,500000,100,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C07_M03_A4_C07_M03,8040200,7540200,500000,40200,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C07_M04_A1_C07_M04,8048200,7548200,500000,48200,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C07_M04_A2_C07_M04,8084100,7584100,500000,84100,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C07_M04_A3_C07_M04,8064600,7564600,500000,64600,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C07_M04_A4_C07_M04,8017000,7517000,500000,17000,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C08_M01_A1_C08_M01,8057900,7557900,500000,57900,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C08_M01_A2_C08_M01,8024800,7524800,500000,24800,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C08_M01_A3_C08_M01,8092200,7592200,500000,92200,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C08_M01_A4_C08_M01,8037200,7537200,500000,37200,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C08_M02_A1_C08_M02,8091100,7591100,500000,91100,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C08_M02_A2_C08_M02,8015300,7515300,500000,15300,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C08_M02_A3_C08_M02,8070400,7570400,500000,70400,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C08_M02_A4_C08_M02,8053500,7553500,500000,53500,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C08_M03_A1_C08_M03,8030000,7530000,500000,30000,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C08_M03_A2_C08_M03,8003000,7503000,500000,3000,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C08_M03_A3_C08_M03,8033000,7533000,500000,33000,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C08_M03_A4_C08_M03,8084700,7584700,500000,84700,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C08_M04_A1_C08_M04,8030200,7530200,500000,30200,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C08_M04_A2_C08_M04,8078800,7578800,500000,78800,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C08_M04_A3_C08_M04,8090200,7590200,500000,90200,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C08_M04_A4_C08_M04,8047800,7547800,500000,47800,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C09_M01_A1_C09_M01,8001700,7501700,500000,1700,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C09_M01_A2_C09_M01,8037800,7537800,500000,37800,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C09_M01_A3_C09_M01,8030200,7530200,500000,30200,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C09_M01_A4_C09_M01,8099700,7599700,500000,99700,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C09_M02_A1_C09_M02,8002400,7502400,500000,2400,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C09_M02_A2_C09_M02,8083500,7583500,500000,83500,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C09_M02_A3_C09_M02,8043200,7543200,500000,43200,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C09_M02_A4_C09_M02,8043100,7543100,500000,43100,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C09_M03_A1_C09_M03,8036800,7536800,500000,36800,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C09_M03_A2_C09_M03,8047500,7547500,500000,47500,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C09_M03_A3_C09_M03,8028800,7528800,500000,28800,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C09_M03_A4_C09_M03,8072900,7572900,500000,72900,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C09_M04_A1_C09_M04,8023900,7523900,500000,23900,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C09_M04_A2_C09_M04,8048300,7548300,500000,48300,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C09_M04_A3_C09_M04,8086800,7586800,500000,86800,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C09_M04_A4_C09_M04,8008000,7508000,500000,8000,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C10_M01_A1_C10_M01,8096700,7596700,500000,96700,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C10_M01_A2_C10_M01,8041100,7541100,500000,41100,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C10_M01_A3_C10_M01,8014800,7514800,500000,14800,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C10_M01_A4_C10_M01,8091800,7591800,500000,91800,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C10_M02_A1_C10_M02,8098100,7598100,500000,98100,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C10_M02_A2_C10_M02,8017100,7517100,500000,17100,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C10_M02_A3_C10_M02,8000600,7500600,500000,600,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C10_M02_A4_C10_M02,8066100,7566100,500000,66100,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C10_M03_A1_C10_M03,8044000,7544000,500000,44000,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C10_M03_A2_C10_M03,8052400,7552400,500000,52400,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C10_M03_A3_C10_M03,8023700,7523700,500000,23700,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C10_M03_A4_C10_M03,8075100,7575100,500000,75100,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C10_M04_A1_C10_M04,8018400,7518400,500000,18400,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C10_M04_A2_C10_M04,8076200,7576200,500000,76200,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C10_M04_A3_C10_M04,8070900,7570900,500000,70900,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C10_M04_A4_C10_M04,8093700,7593700,500000,93700,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C11_M01_A1_C11_M01,8010400,7510400,500000,10400,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C11_M01_A2_C11_M01,8020200,7520200,500000,20200,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C11_M01_A3_C11_M01,8070500,7570500,500000,70500,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C11_M01_A4_C11_M01,8072400,7572400,500000,72400,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C11_M02_A1_C11_M02,8003600,7503600,500000,3600,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C11_M02_A2_C11_M02,8023400,7523400,500000,23400,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C11_M02_A3_C11_M02,8025300,7525300,500000,25300,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C11_M02_A4_C11_M02,8070400,7570400,500000,70400,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C11_M03_A1_C11_M03,8052700,7552700,500000,52700,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C11_M03_A2_C11_M03,8051000,7551000,500000,51000,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C11_M03_A3_C11_M03,8071000,7571000,500000,71000,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C11_M03_A4_C11_M03,8054000,7554000,500000,54000,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C11_M04_A1_C11_M04,8016600,7516600,500000,16600,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C11_M04_A2_C11_M04,8017100,7517100,500000,17100,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C11_M04_A3_C11_M04,8047400,7547400,500000,47400,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C11_M04_A4_C11_M04,8024500,7524500,500000,24500,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C12_M01_A1_C12_M01,8044400,7544400,500000,44400,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C12_M01_A2_C12_M01,8025500,7525500,500000,25500,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C12_M01_A3_C12_M01,8096300,7596300,500000,96300,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C12_M01_A4_C12_M01,8026000,7526000,500000,26000,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C12_M02_A1_C12_M02,8031400,7531400,500000,31400,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C12_M02_A2_C12_M02,8070200,7570200,500000,70200,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C12_M02_A3_C12_M02,8014600,7514600,500000,14600,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C12_M02_A4_C12_M02,8086200,7586200,500000,86200,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C12_M03_A1_C12_M03,8046900,7546900,500000,46900,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C12_M03_A2_C12_M03,8040100,7540100,500000,40100,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C12_M03_A3_C12_M03,8094400,7594400,500000,94400,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C12_M03_A4_C12_M03,8060900,7560900,500000,60900,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C12_M04_A1_C12_M04,8067300,7567300,500000,67300,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C12_M04_A2_C12_M04,8047200,7547200,500000,47200,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C12_M04_A3_C12_M04,8072300,7572300,500000,72300,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C12_M04_A4_C12_M04,8082700,7582700,500000,82700,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C13_M01_A1_C13_M01,8030000,7530000,500000,30000,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C13_M01_A2_C13_M01,8058700,7558700,500000,58700,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C13_M01_A3_C13_M01,8000300,7500300,500000,300,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C13_M01_A4_C13_M01,8052900,7552900,500000,52900,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C13_M02_A1_C13_M02,8015700,7515700,500000,15700,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C13_M02_A2_C13_M02,8003400,7503400,500000,3400,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C13_M02_A3_C13_M02,8034100,7534100,500000,34100,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C13_M02_A4_C13_M02,8002500,7502500,500000,2500,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C13_M03_A1_C13_M03,8047500,7547500,500000,47500,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C13_M03_A2_C13_M03,8006300,7506300,500000,6300,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C13_M03_A3_C13_M03,8058400,7558400,500000,58400,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C13_M03_A4_C13_M03,8047600,7547600,500000,47600,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C13_M04_A1_C13_M04,8015500,7515500,500000,15500,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C13_M04_A2_C13_M04,8072600,7572600,500000,72600,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C13_M04_A3_C13_M04,8061500,7561500,500000,61500,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C13_M04_A4_C13_M04,8045300,7545300,500000,45300,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C14_M01_A1_C14_M01,8060400,7560400,500000,60400,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C14_M01_A2_C14_M01,8006700,7506700,500000,6700,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C14_M01_A3_C14_M01,8047300,7547300,500000,47300,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C14_M01_A4_C14_M01,8065100,7565100,500000,65100,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C14_M02_A1_C14_M02,8036900,7536900,500000,36900,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C14_M02_A2_C14_M02,8034200,7534200,500000,34200,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C14_M02_A3_C14_M02,8099700,7599700,500000,99700,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C14_M02_A4_C14_M02,8050100,7550100,500000,50100,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C14_M03_A1_C14_M03,8027100,7527100,500000,27100,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C14_M03_A2_C14_M03,8035100,7535100,500000,35100,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C14_M03_A3_C14_M03,8071600,7571600,500000,71600,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C14_M03_A4_C14_M03,8034900,7534900,500000,34900,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C14_M04_A1_C14_M04,8015600,7515600,500000,15600,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C14_M04_A2_C14_M04,8053700,7553700,500000,53700,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C14_M04_A3_C14_M04,8099600,7599600,500000,99600,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C14_M04_A4_C14_M04,8022600,7522600,500000,22600,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C15_M01_A1_C15_M01,8022600,7522600,500000,22600,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C15_M01_A2_C15_M01,8086500,7586500,500000,86500,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C15_M01_A3_C15_M01,8088500,7588500,500000,88500,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C15_M01_A4_C15_M01,8035000,7535000,500000,35000,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C15_M02_A1_C15_M02,8012900,7512900,500000,12900,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C15_M02_A2_C15_M02,8096000,7596000,500000,96000,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C15_M02_A3_C15_M02,8050100,7550100,500000,50100,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C15_M02_A4_C15_M02,8084400,7584400,500000,84400,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C15_M03_A1_C15_M03,8081300,7581300,500000,81300,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C15_M03_A2_C15_M03,8020000,7520000,500000,20000,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C15_M03_A3_C15_M03,8056900,7556900,500000,56900,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C15_M03_A4_C15_M03,8099500,7599500,500000,99500,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C15_M04_A1_C15_M04,8078100,7578100,500000,78100,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C15_M04_A2_C15_M04,8070300,7570300,500000,70300,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C15_M04_A3_C15_M04,8059700,7559700,500000,59700,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C15_M04_A4_C15_M04,8069400,7569400,500000,69400,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C16_M01_A1_C16_M01,8045700,7545700,500000,45700,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C16_M01_A2_C16_M01,8012800,7512800,500000,12800,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C16_M01_A3_C16_M01,8004500,7504500,500000,4500,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C16_M01_A4_C16_M01,8041700,7541700,500000,41700,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C16_M02_A1_C16_M02,8005600,7505600,500000,5600,L_REDSTAR
True,True,500000,L_REDSTAR_A133,CMD_PLC_C16_M02_A2_C16_M02,8090500,7590500,500000,90500,L_REDSTAR
